participant_id,cohort_year,session_week,session_date,session_type,attended,hours_participated,tutor_assigned
CYC2021117,2021,34,2022-04-08,Study Skills,Present,2.5,TUTOR02
CYC2021118,2021,1,2021-08-17,Career Exploration,Present,2.5,TUTOR06
CYC2021118,2021,2,2021-08-24,Career Exploration,Absent,0,TUTOR09
CYC2021118,2021,3,2021-08-31,College Planning,Present,2,TUTOR01
CYC2021118,2021,4,2021-09-07,Career Exploration,Excused,0,TUTOR08
CYC2021118,2021,5,2021-09-14,Study Skills,Absent,0,TUTOR06
CYC2021118,2021,6,2021-09-21,Leadership,Present,1.5,TUTOR03
CYC2021118,2021,7,2021-09-28,Financial Literacy,Present,2.5,TUTOR01
CYC2021118,2021,8,2021-10-05,Leadership,Present,1.5,TUTOR10
CYC2021118,2021,9,2021-10-12,Financial Literacy,Present,1.5,TUTOR04
CYC2021118,2021,10,2021-10-19,College Planning,Absent,0,TUTOR10
CYC2021118,2021,11,2021-10-26,Study Skills,Absent,0,TUTOR06
CYC2021118,2021,12,2021-11-02,Leadership,Present,3,TUTOR05
CYC2021118,2021,13,2021-11-09,Test Prep,Present,2,TUTOR04
CYC2021118,2021,14,2021-11-16,Leadership,Present,2,TUTOR02
CYC2021118,2021,15,2021-11-23,Career Exploration,Present,1.5,TUTOR03
CYC2021118,2021,16,2021-11-30,Study Skills,Present,2,TUTOR10
CYC2021118,2021,17,2021-12-07,Financial Literacy,Present,1.5,TUTOR07
CYC2021118,2021,18,2021-12-14,Test Prep,Present,2.5,TUTOR12
CYC2021118,2021,19,2021-12-21,Career Exploration,Present,2,TUTOR02
CYC2021118,2021,20,2021-12-28,Financial Literacy,Present,2,TUTOR05
CYC2021118,2021,21,2022-01-04,Study Skills,Absent,0,TUTOR02
CYC2021118,2021,22,2022-01-11,Financial Literacy,Absent,0,TUTOR09
CYC2021118,2021,23,2022-01-18,Tutoring,Present,2.5,TUTOR03
CYC2021118,2021,24,2022-01-25,College Planning,Present,1.5,TUTOR12
CYC2021118,2021,25,2022-02-01,Leadership,Present,2.5,TUTOR08
CYC2021118,2021,26,2022-02-08,Test Prep,Absent,0,TUTOR02
CYC2021118,2021,27,2022-02-15,Test Prep,Present,2,TUTOR07
CYC2021118,2021,28,2022-02-22,College Planning,Present,2.5,TUTOR12
CYC2021118,2021,29,2022-03-01,Leadership,Present,2.5,TUTOR04
CYC2021118,2021,30,2022-03-08,Study Skills,Present,2.5,TUTOR01
CYC2021118,2021,31,2022-03-15,Financial Literacy,Present,2.5,TUTOR08
CYC2021118,2021,32,2022-03-22,Test Prep,Present,1.5,TUTOR09
CYC2021119,2021,1,2021-10-04,Career Exploration,Present,2,TUTOR05
CYC2021119,2021,2,2021-10-11,Tutoring,Present,2,TUTOR08
CYC2021119,2021,3,2021-10-18,College Planning,Absent,0,TUTOR05
CYC2021119,2021,4,2021-10-25,College Planning,Present,2.5,TUTOR05
CYC2021119,2021,5,2021-11-01,Tutoring,Present,2,TUTOR06
CYC2021119,2021,6,2021-11-08,Career Exploration,Present,1.5,TUTOR04
CYC2021119,2021,7,2021-11-15,Test Prep,Absent,0,TUTOR06
CYC2021119,2021,8,2021-11-22,Career Exploration,Present,1.5,TUTOR01
CYC2021119,2021,9,2021-11-29,Financial Literacy,Present,1.5,TUTOR10
CYC2021119,2021,10,2021-12-06,Financial Literacy,Present,3,TUTOR12
CYC2021119,2021,11,2021-12-13,Career Exploration,Present,2,TUTOR11
CYC2021119,2021,12,2021-12-20,Financial Literacy,Present,2.5,TUTOR07
CYC2021119,2021,13,2021-12-27,Test Prep,Present,1.5,TUTOR10
CYC2021119,2021,14,2022-01-03,Leadership,Present,2,TUTOR01
CYC2021119,2021,15,2022-01-10,Study Skills,Present,2,TUTOR03
CYC2021119,2021,16,2022-01-17,Tutoring,Present,2.5,TUTOR03
CYC2021119,2021,17,2022-01-24,Financial Literacy,Present,2,TUTOR06
CYC2021119,2021,18,2022-01-31,College Planning,Present,2.5,TUTOR03
CYC2021119,2021,19,2022-02-07,Test Prep,Present,1.5,TUTOR10
CYC2021119,2021,20,2022-02-14,Financial Literacy,Present,2,TUTOR04
CYC2021119,2021,21,2022-02-21,Tutoring,Present,2.5,TUTOR07
CYC2021119,2021,22,2022-02-28,Financial Literacy,Present,2.5,TUTOR11
CYC2021119,2021,23,2022-03-07,Study Skills,Present,2,TUTOR06
CYC2021119,2021,24,2022-03-14,Career Exploration,Present,2,TUTOR06
CYC2021119,2021,25,2022-03-21,Leadership,Present,2,TUTOR02
CYC2021119,2021,26,2022-03-28,Study Skills,Present,2,TUTOR08
CYC2021119,2021,27,2022-04-04,Career Exploration,Present,1.5,TUTOR04
CYC2021119,2021,28,2022-04-11,Financial Literacy,Present,2.5,TUTOR09
CYC2021120,2021,1,2021-09-29,Career Exploration,Absent,0,TUTOR05
CYC2021120,2021,2,2021-10-06,Tutoring,Present,2,TUTOR06
CYC2021120,2021,3,2021-10-13,Tutoring,Absent,0,TUTOR02
CYC2021120,2021,4,2021-10-20,Test Prep,Present,2,TUTOR08
CYC2021120,2021,5,2021-10-27,Tutoring,Present,2,TUTOR09
CYC2021120,2021,6,2021-11-03,College Planning,Absent,0,TUTOR01
CYC2021120,2021,7,2021-11-10,Tutoring,Present,2,TUTOR01
CYC2021120,2021,8,2021-11-17,Test Prep,Present,2,TUTOR08
CYC2021120,2021,9,2021-11-24,Tutoring,Absent,0,TUTOR06
CYC2021120,2021,10,2021-12-01,College Planning,Present,2,TUTOR12
CYC2021120,2021,11,2021-12-08,Leadership,Present,3,TUTOR01
CYC2021120,2021,12,2021-12-15,College Planning,Present,2,TUTOR08
CYC2021120,2021,13,2021-12-22,Financial Literacy,Present,2.5,TUTOR11
CYC2021120,2021,14,2021-12-29,Tutoring,Present,2,TUTOR11
CYC2021120,2021,15,2022-01-05,Career Exploration,Present,1.5,TUTOR09
CYC2021120,2021,16,2022-01-12,Tutoring,Absent,0,TUTOR04
CYC2021120,2021,17,2022-01-19,Career Exploration,Present,2,TUTOR04
CYC2021120,2021,18,2022-01-26,Career Exploration,Present,2.5,TUTOR11
CYC2021120,2021,19,2022-02-02,Career Exploration,Present,1.5,TUTOR09
CYC2021120,2021,20,2022-02-09,Career Exploration,Present,2.5,TUTOR09
CYC2021120,2021,21,2022-02-16,Tutoring,Present,2,TUTOR05
CYC2021120,2021,22,2022-02-23,Test Prep,Absent,0,TUTOR06
CYC2021120,2021,23,2022-03-02,Study Skills,Absent,0,TUTOR06
CYC2021120,2021,24,2022-03-09,Career Exploration,Present,2.5,TUTOR12
CYC2021120,2021,25,2022-03-16,Tutoring,Absent,0,TUTOR03
CYC2021120,2021,26,2022-03-23,Test Prep,Present,2,TUTOR08
CYC2021120,2021,27,2022-03-30,Tutoring,Present,2.5,TUTOR05
CYC2021120,2021,28,2022-04-06,Tutoring,Present,2,TUTOR04
CYC2021120,2021,29,2022-04-13,Test Prep,Absent,0,TUTOR07
CYC2021120,2021,30,2022-04-20,Tutoring,Present,2.5,TUTOR01
CYC2021120,2021,31,2022-04-27,Career Exploration,Present,2,TUTOR05
CYC2021120,2021,32,2022-05-04,Test Prep,Present,2,TUTOR09
CYC2021120,2021,33,2022-05-11,Test Prep,Present,1.5,TUTOR08
CYC2021120,2021,34,2022-05-18,College Planning,Present,1.5,TUTOR12
CYC2021121,2021,1,2021-08-15,Career Exploration,Present,2.5,TUTOR10
CYC2021121,2021,2,2021-08-22,Career Exploration,Present,1.5,TUTOR12
CYC2021121,2021,3,2021-08-29,Career Exploration,Absent,0,TUTOR09
CYC2021121,2021,4,2021-09-05,Career Exploration,Absent,0,TUTOR05
CYC2021121,2021,5,2021-09-12,Study Skills,Absent,0,TUTOR09
CYC2021121,2021,6,2021-09-19,Tutoring,Present,2,TUTOR07
CYC2021121,2021,7,2021-09-26,Financial Literacy,Absent,0,TUTOR02
CYC2021121,2021,8,2021-10-03,Financial Literacy,Present,2,TUTOR02
CYC2021121,2021,9,2021-10-10,Leadership,Present,2,TUTOR05
CYC2021121,2021,10,2021-10-17,Financial Literacy,Present,2,TUTOR08
CYC2021121,2021,11,2021-10-24,Tutoring,Present,2,TUTOR08
CYC2021121,2021,12,2021-10-31,Study Skills,Present,2.5,TUTOR05
CYC2021121,2021,13,2021-11-07,Study Skills,Absent,0,TUTOR01
CYC2021121,2021,14,2021-11-14,Leadership,Present,2,TUTOR10
CYC2021121,2021,15,2021-11-21,Financial Literacy,Present,2,TUTOR02
CYC2021121,2021,16,2021-11-28,Tutoring,Present,1.5,TUTOR12
CYC2021121,2021,17,2021-12-05,Study Skills,Present,2,TUTOR06
CYC2021121,2021,18,2021-12-12,Test Prep,Absent,0,TUTOR12
CYC2021121,2021,19,2021-12-19,Leadership,Present,2,TUTOR01
CYC2021121,2021,20,2021-12-26,Leadership,Absent,0,TUTOR08
CYC2021121,2021,21,2022-01-02,Tutoring,Present,3,TUTOR07
CYC2021121,2021,22,2022-01-09,Career Exploration,Present,2.5,TUTOR04
CYC2021121,2021,23,2022-01-16,Financial Literacy,Present,2.5,TUTOR03
CYC2021121,2021,24,2022-01-23,College Planning,Present,2.5,TUTOR06
CYC2021121,2021,25,2022-01-30,Test Prep,Absent,0,TUTOR06
CYC2021121,2021,26,2022-02-06,Study Skills,Present,2,TUTOR06
CYC2021121,2021,27,2022-02-13,Financial Literacy,Present,3,TUTOR12
CYC2021121,2021,28,2022-02-20,Test Prep,Absent,0,TUTOR09
CYC2021122,2021,1,2021-09-13,Career Exploration,Present,2,TUTOR05
CYC2021122,2021,2,2021-09-20,College Planning,Present,2,TUTOR03
CYC2021122,2021,3,2021-09-27,Tutoring,Present,3,TUTOR10
CYC2021122,2021,4,2021-10-04,Leadership,Present,2.5,TUTOR04
CYC2021122,2021,5,2021-10-11,College Planning,Excused,0,TUTOR02
CYC2021122,2021,6,2021-10-18,College Planning,Absent,0,TUTOR03
CYC2021122,2021,7,2021-10-25,Tutoring,Present,2.5,TUTOR06
CYC2021122,2021,8,2021-11-01,Leadership,Present,2.5,TUTOR12
CYC2021122,2021,9,2021-11-08,Tutoring,Present,3,TUTOR08
CYC2021122,2021,10,2021-11-15,Tutoring,Present,2,TUTOR12
CYC2021122,2021,11,2021-11-22,College Planning,Absent,0,TUTOR09
CYC2021122,2021,12,2021-11-29,Financial Literacy,Present,2,TUTOR02
CYC2021122,2021,13,2021-12-06,Study Skills,Present,2.5,TUTOR10
CYC2021122,2021,14,2021-12-13,Career Exploration,Excused,0,TUTOR04
CYC2021122,2021,15,2021-12-20,Tutoring,Present,2,TUTOR10
CYC2021122,2021,16,2021-12-27,Financial Literacy,Present,2,TUTOR01
CYC2021122,2021,17,2022-01-03,Study Skills,Present,2,TUTOR02
CYC2021122,2021,18,2022-01-10,College Planning,Present,1.5,TUTOR01
CYC2021122,2021,19,2022-01-17,Leadership,Absent,0,TUTOR02
CYC2021122,2021,20,2022-01-24,Tutoring,Present,2,TUTOR06
CYC2021122,2021,21,2022-01-31,Study Skills,Present,2,TUTOR01
CYC2021122,2021,22,2022-02-07,College Planning,Present,2.5,TUTOR09
CYC2021122,2021,23,2022-02-14,Tutoring,Present,2.5,TUTOR01
CYC2021122,2021,24,2022-02-21,Test Prep,Excused,0,TUTOR09
CYC2021122,2021,25,2022-02-28,Career Exploration,Present,2.5,TUTOR07
CYC2021122,2021,26,2022-03-07,Study Skills,Present,2.5,TUTOR12
CYC2021122,2021,27,2022-03-14,Tutoring,Present,2.5,TUTOR06
CYC2021122,2021,28,2022-03-21,Leadership,Present,2.5,TUTOR09
CYC2021122,2021,29,2022-03-28,Career Exploration,Present,2.5,TUTOR02
CYC2021122,2021,30,2022-04-04,Career Exploration,Present,2,TUTOR05
CYC2021122,2021,31,2022-04-11,Career Exploration,Present,2,TUTOR05
CYC2021122,2021,32,2022-04-18,Financial Literacy,Present,2,TUTOR09
CYC2021123,2021,1,2021-09-30,Study Skills,Excused,0,TUTOR08
CYC2021123,2021,2,2021-10-07,Tutoring,Excused,0,TUTOR11
CYC2021123,2021,3,2021-10-14,Financial Literacy,Present,3,TUTOR01
CYC2021123,2021,4,2021-10-21,Leadership,Present,3,TUTOR06
CYC2021123,2021,5,2021-10-28,Leadership,Present,2.5,TUTOR06
CYC2021123,2021,6,2021-11-04,Leadership,Present,3,TUTOR11
CYC2021123,2021,7,2021-11-11,Career Exploration,Present,1.5,TUTOR06
CYC2021123,2021,8,2021-11-18,Tutoring,Present,2.5,TUTOR02
CYC2021123,2021,9,2021-11-25,Test Prep,Present,2.5,TUTOR09
CYC2021123,2021,10,2021-12-02,Financial Literacy,Present,2.5,TUTOR09
CYC2021123,2021,11,2021-12-09,Leadership,Absent,0,TUTOR10
CYC2021123,2021,12,2021-12-16,Career Exploration,Present,2.5,TUTOR12
CYC2021123,2021,13,2021-12-23,Leadership,Present,2,TUTOR10
CYC2021123,2021,14,2021-12-30,Study Skills,Present,3,TUTOR07
CYC2021123,2021,15,2022-01-06,Tutoring,Present,1.5,TUTOR04
CYC2021123,2021,16,2022-01-13,Test Prep,Absent,0,TUTOR02
CYC2021123,2021,17,2022-01-20,College Planning,Absent,0,TUTOR03
CYC2021123,2021,18,2022-01-27,Tutoring,Present,2.5,TUTOR08
CYC2021123,2021,19,2022-02-03,Study Skills,Present,2,TUTOR10
CYC2021123,2021,20,2022-02-10,College Planning,Present,2,TUTOR06
CYC2021123,2021,21,2022-02-17,Test Prep,Present,2.5,TUTOR07
CYC2021123,2021,22,2022-02-24,Leadership,Present,1.5,TUTOR04
CYC2021123,2021,23,2022-03-03,Study Skills,Absent,0,TUTOR01
CYC2021123,2021,24,2022-03-10,Leadership,Absent,0,TUTOR02
CYC2021123,2021,25,2022-03-17,Test Prep,Absent,0,TUTOR08
CYC2021123,2021,26,2022-03-24,Career Exploration,Present,2,TUTOR03
CYC2021123,2021,27,2022-03-31,College Planning,Absent,0,TUTOR03
CYC2021123,2021,28,2022-04-07,College Planning,Excused,0,TUTOR09
CYC2021124,2021,1,2021-08-30,Career Exploration,Present,2.5,TUTOR01
CYC2021124,2021,2,2021-09-06,Study Skills,Present,2.5,TUTOR06
CYC2021124,2021,3,2021-09-13,Leadership,Present,2.5,TUTOR06
CYC2021124,2021,4,2021-09-20,Career Exploration,Present,3,TUTOR09
CYC2021124,2021,5,2021-09-27,Study Skills,Present,2.5,TUTOR03
CYC2021124,2021,6,2021-10-04,Leadership,Present,1.5,TUTOR07
CYC2021124,2021,7,2021-10-11,Tutoring,Present,3,TUTOR06
CYC2021124,2021,8,2021-10-18,Career Exploration,Present,1.5,TUTOR08
CYC2021124,2021,9,2021-10-25,Study Skills,Present,2,TUTOR10
CYC2021124,2021,10,2021-11-01,Test Prep,Present,2.5,TUTOR09
CYC2021124,2021,11,2021-11-08,Test Prep,Absent,0,TUTOR01
CYC2021124,2021,12,2021-11-15,Financial Literacy,Present,2,TUTOR11
CYC2021124,2021,13,2021-11-22,Test Prep,Present,2,TUTOR12
CYC2021124,2021,14,2021-11-29,Study Skills,Absent,0,TUTOR07
CYC2021124,2021,15,2021-12-06,Study Skills,Present,2,TUTOR07
CYC2021124,2021,16,2021-12-13,Leadership,Present,2.5,TUTOR01
CYC2021124,2021,17,2021-12-20,College Planning,Present,2.5,TUTOR11
CYC2021124,2021,18,2021-12-27,Career Exploration,Present,3,TUTOR05
CYC2021124,2021,19,2022-01-03,Financial Literacy,Absent,0,TUTOR11
CYC2021124,2021,20,2022-01-10,Leadership,Present,2.5,TUTOR12
CYC2021124,2021,21,2022-01-17,Study Skills,Absent,0,TUTOR07
CYC2021124,2021,22,2022-01-24,College Planning,Present,2,TUTOR01
CYC2021124,2021,23,2022-01-31,Career Exploration,Present,3,TUTOR11
CYC2021124,2021,24,2022-02-07,Study Skills,Present,2.5,TUTOR02
CYC2021124,2021,25,2022-02-14,College Planning,Excused,0,TUTOR02
CYC2021124,2021,26,2022-02-21,Career Exploration,Present,1.5,TUTOR03
CYC2021124,2021,27,2022-02-28,Leadership,Excused,0,TUTOR07
CYC2021124,2021,28,2022-03-07,Financial Literacy,Present,2.5,TUTOR03
CYC2021124,2021,29,2022-03-14,Test Prep,Absent,0,TUTOR08
CYC2021124,2021,30,2022-03-21,Study Skills,Absent,0,TUTOR03
CYC2021125,2021,1,2021-08-20,Leadership,Present,2.5,TUTOR03
CYC2021125,2021,2,2021-08-27,Tutoring,Absent,0,TUTOR02
CYC2021125,2021,3,2021-09-03,Test Prep,Absent,0,TUTOR03
CYC2021125,2021,4,2021-09-10,Leadership,Present,2,TUTOR12
CYC2021125,2021,5,2021-09-17,Test Prep,Present,2.5,TUTOR03
CYC2021125,2021,6,2021-09-24,Test Prep,Absent,0,TUTOR01
CYC2021125,2021,7,2021-10-01,Financial Literacy,Absent,0,TUTOR07
CYC2021125,2021,8,2021-10-08,Tutoring,Absent,0,TUTOR07
CYC2021125,2021,9,2021-10-15,Study Skills,Present,2.5,TUTOR01
CYC2021125,2021,10,2021-10-22,Tutoring,Present,2,TUTOR10
CYC2021125,2021,11,2021-10-29,Financial Literacy,Absent,0,TUTOR10
CYC2021125,2021,12,2021-11-05,Leadership,Absent,0,TUTOR10
CYC2021125,2021,13,2021-11-12,Career Exploration,Present,3,TUTOR09
CYC2021125,2021,14,2021-11-19,College Planning,Absent,0,TUTOR01
CYC2021125,2021,15,2021-11-26,Financial Literacy,Absent,0,TUTOR10
CYC2021125,2021,16,2021-12-03,Leadership,Present,1.5,TUTOR09
CYC2021125,2021,17,2021-12-10,Tutoring,Present,3,TUTOR11
CYC2021125,2021,18,2021-12-17,Study Skills,Present,2,TUTOR09
CYC2021125,2021,19,2021-12-24,Leadership,Present,2.5,TUTOR01
CYC2021125,2021,20,2021-12-31,Study Skills,Present,2.5,TUTOR02
CYC2021125,2021,21,2022-01-07,Financial Literacy,Absent,0,TUTOR09
CYC2021125,2021,22,2022-01-14,Tutoring,Present,2.5,TUTOR02
CYC2021125,2021,23,2022-01-21,Test Prep,Present,1.5,TUTOR02
CYC2021125,2021,24,2022-01-28,Leadership,Absent,0,TUTOR02
CYC2021125,2021,25,2022-02-04,Leadership,Absent,0,TUTOR11
CYC2021125,2021,26,2022-02-11,Tutoring,Absent,0,TUTOR07
CYC2021125,2021,27,2022-02-18,Test Prep,Absent,0,TUTOR03
CYC2021125,2021,28,2022-02-25,Financial Literacy,Present,1.5,TUTOR02
CYC2021125,2021,29,2022-03-04,College Planning,Present,2,TUTOR05
CYC2021125,2021,30,2022-03-11,Career Exploration,Present,2,TUTOR01
CYC2021125,2021,31,2022-03-18,Financial Literacy,Present,2,TUTOR12
CYC2021125,2021,32,2022-03-25,Career Exploration,Absent,0,TUTOR12
CYC2021125,2021,33,2022-04-01,Tutoring,Present,2,TUTOR01
CYC2021125,2021,34,2022-04-08,Test Prep,Present,2,TUTOR04
CYC2021125,2021,35,2022-04-15,Study Skills,Present,2.5,TUTOR05
CYC2021126,2021,1,2021-09-02,Financial Literacy,Present,2.5,TUTOR06
CYC2021126,2021,2,2021-09-09,Test Prep,Present,2.5,TUTOR05
CYC2021126,2021,3,2021-09-16,College Planning,Absent,0,TUTOR10
CYC2021126,2021,4,2021-09-23,Financial Literacy,Present,3,TUTOR04
CYC2021126,2021,5,2021-09-30,College Planning,Absent,0,TUTOR07
CYC2021126,2021,6,2021-10-07,College Planning,Present,2.5,TUTOR11
CYC2021126,2021,7,2021-10-14,Tutoring,Present,2,TUTOR08
CYC2021126,2021,8,2021-10-21,Tutoring,Present,2,TUTOR12
CYC2021126,2021,9,2021-10-28,Leadership,Present,2.5,TUTOR06
CYC2021126,2021,10,2021-11-04,Tutoring,Present,1.5,TUTOR03
CYC2021126,2021,11,2021-11-11,Career Exploration,Absent,0,TUTOR10
CYC2021126,2021,12,2021-11-18,Financial Literacy,Present,2,TUTOR10
CYC2021126,2021,13,2021-11-25,Study Skills,Present,1.5,TUTOR04
CYC2021126,2021,14,2021-12-02,Financial Literacy,Present,2,TUTOR11
CYC2021126,2021,15,2021-12-09,Tutoring,Absent,0,TUTOR02
CYC2021126,2021,16,2021-12-16,Tutoring,Present,2,TUTOR10
CYC2021126,2021,17,2021-12-23,Tutoring,Absent,0,TUTOR10
CYC2021126,2021,18,2021-12-30,College Planning,Present,2.5,TUTOR11
CYC2021126,2021,19,2022-01-06,Career Exploration,Present,2,TUTOR07
CYC2021126,2021,20,2022-01-13,Career Exploration,Present,2,TUTOR03
CYC2021126,2021,21,2022-01-20,Leadership,Present,2.5,TUTOR08
CYC2021126,2021,22,2022-01-27,Leadership,Present,2.5,TUTOR06
CYC2021126,2021,23,2022-02-03,Study Skills,Present,2.5,TUTOR04
CYC2021126,2021,24,2022-02-10,Tutoring,Present,3,TUTOR04
CYC2021126,2021,25,2022-02-17,Tutoring,Present,2.5,TUTOR03
CYC2021126,2021,26,2022-02-24,College Planning,Present,2,TUTOR10
CYC2021126,2021,27,2022-03-03,Leadership,Excused,0,TUTOR03
CYC2021126,2021,28,2022-03-10,Financial Literacy,Present,2,TUTOR08
CYC2021126,2021,29,2022-03-17,Career Exploration,Present,2,TUTOR08
CYC2021126,2021,30,2022-03-24,Leadership,Present,1.5,TUTOR05
CYC2021126,2021,31,2022-03-31,College Planning,Absent,0,TUTOR02
CYC2021126,2021,32,2022-04-07,Career Exploration,Present,2.5,TUTOR10
CYC2021126,2021,33,2022-04-14,Career Exploration,Present,2,TUTOR05
CYC2021127,2021,1,2021-09-29,Tutoring,Present,2.5,TUTOR04
CYC2021127,2021,2,2021-10-06,Test Prep,Absent,0,TUTOR06
CYC2021127,2021,3,2021-10-13,Tutoring,Present,2,TUTOR08
CYC2021127,2021,4,2021-10-20,Financial Literacy,Excused,0,TUTOR04
CYC2021127,2021,5,2021-10-27,Career Exploration,Present,3,TUTOR01
CYC2021127,2021,6,2021-11-03,Test Prep,Present,3,TUTOR06
CYC2021127,2021,7,2021-11-10,Career Exploration,Absent,0,TUTOR02
CYC2021127,2021,8,2021-11-17,Leadership,Present,2,TUTOR05
CYC2021127,2021,9,2021-11-24,College Planning,Present,2,TUTOR09
CYC2021127,2021,10,2021-12-01,Test Prep,Present,3,TUTOR01
CYC2021127,2021,11,2021-12-08,Leadership,Present,3,TUTOR06
CYC2021127,2021,12,2021-12-15,Study Skills,Present,2,TUTOR06
CYC2021127,2021,13,2021-12-22,Study Skills,Present,2,TUTOR01
CYC2021127,2021,14,2021-12-29,Career Exploration,Absent,0,TUTOR10
CYC2021127,2021,15,2022-01-05,Study Skills,Present,2,TUTOR11
CYC2021127,2021,16,2022-01-12,Study Skills,Present,1.5,TUTOR08
CYC2021127,2021,17,2022-01-19,Career Exploration,Present,2,TUTOR07
CYC2021127,2021,18,2022-01-26,Financial Literacy,Present,1.5,TUTOR03
CYC2021127,2021,19,2022-02-02,Financial Literacy,Present,2,TUTOR03
CYC2021127,2021,20,2022-02-09,Financial Literacy,Present,2.5,TUTOR02
CYC2021127,2021,21,2022-02-16,Leadership,Present,2.5,TUTOR08
CYC2021127,2021,22,2022-02-23,Tutoring,Present,2.5,TUTOR03
CYC2021127,2021,23,2022-03-02,Career Exploration,Absent,0,TUTOR11
CYC2021127,2021,24,2022-03-09,College Planning,Present,2,TUTOR05
CYC2021127,2021,25,2022-03-16,Leadership,Present,2.5,TUTOR09
CYC2021127,2021,26,2022-03-23,Financial Literacy,Present,1.5,TUTOR10
CYC2021127,2021,27,2022-03-30,Test Prep,Present,2.5,TUTOR08
CYC2021127,2021,28,2022-04-06,Leadership,Absent,0,TUTOR09
CYC2021128,2021,1,2021-10-13,Leadership,Present,2,TUTOR06
CYC2021128,2021,2,2021-10-20,Tutoring,Present,2,TUTOR03
CYC2021128,2021,3,2021-10-27,College Planning,Present,2,TUTOR05
CYC2021128,2021,4,2021-11-03,Study Skills,Absent,0,TUTOR09
CYC2021128,2021,5,2021-11-10,College Planning,Absent,0,TUTOR06
CYC2021128,2021,6,2021-11-17,College Planning,Present,2.5,TUTOR07
CYC2021128,2021,7,2021-11-24,Study Skills,Present,2,TUTOR08
CYC2021128,2021,8,2021-12-01,Study Skills,Present,2,TUTOR12
CYC2021128,2021,9,2021-12-08,Career Exploration,Present,2.5,TUTOR03
CYC2021128,2021,10,2021-12-15,Test Prep,Excused,0,TUTOR05
CYC2021128,2021,11,2021-12-22,Test Prep,Absent,0,TUTOR08
CYC2021128,2021,12,2021-12-29,Test Prep,Absent,0,TUTOR01
CYC2021128,2021,13,2022-01-05,Leadership,Present,2,TUTOR08
CYC2021128,2021,14,2022-01-12,Leadership,Excused,0,TUTOR07
CYC2021128,2021,15,2022-01-19,Test Prep,Absent,0,TUTOR06
CYC2021128,2021,16,2022-01-26,Financial Literacy,Present,2,TUTOR10
CYC2021128,2021,17,2022-02-02,Tutoring,Present,2,TUTOR06
CYC2021128,2021,18,2022-02-09,Career Exploration,Present,2.5,TUTOR04
CYC2021128,2021,19,2022-02-16,Financial Literacy,Present,1.5,TUTOR10
CYC2021128,2021,20,2022-02-23,Test Prep,Present,1.5,TUTOR08
CYC2021128,2021,21,2022-03-02,College Planning,Present,1.5,TUTOR04
CYC2021128,2021,22,2022-03-09,Tutoring,Excused,0,TUTOR05
CYC2021128,2021,23,2022-03-16,Test Prep,Present,2.5,TUTOR07
CYC2021128,2021,24,2022-03-23,Study Skills,Absent,0,TUTOR08
CYC2021128,2021,25,2022-03-30,Financial Literacy,Present,2,TUTOR11
CYC2021128,2021,26,2022-04-06,Leadership,Present,1.5,TUTOR01
CYC2021128,2021,27,2022-04-13,Test Prep,Present,2.5,TUTOR10
CYC2021128,2021,28,2022-04-20,Test Prep,Present,2,TUTOR11
CYC2021128,2021,29,2022-04-27,Leadership,Absent,0,TUTOR02
CYC2021128,2021,30,2022-05-04,Test Prep,Present,2.5,TUTOR04
CYC2021128,2021,31,2022-05-11,Leadership,Present,2,TUTOR03
CYC2021128,2021,32,2022-05-18,Financial Literacy,Present,2.5,TUTOR06
CYC2021128,2021,33,2022-05-25,Leadership,Present,2,TUTOR11
CYC2021128,2021,34,2022-06-01,Leadership,Excused,0,TUTOR03
CYC2021129,2021,1,2021-10-01,Financial Literacy,Present,2.5,TUTOR11
CYC2021129,2021,2,2021-10-08,Leadership,Absent,0,TUTOR02
CYC2021129,2021,3,2021-10-15,Leadership,Present,2.5,TUTOR10
CYC2021129,2021,4,2021-10-22,Financial Literacy,Present,3,TUTOR07
CYC2021129,2021,5,2021-10-29,Career Exploration,Present,1.5,TUTOR09
CYC2021129,2021,6,2021-11-05,Tutoring,Present,1.5,TUTOR06
CYC2021129,2021,7,2021-11-12,College Planning,Present,2,TUTOR10
CYC2021129,2021,8,2021-11-19,Financial Literacy,Present,2.5,TUTOR09
CYC2021129,2021,9,2021-11-26,Study Skills,Present,2.5,TUTOR04
CYC2021129,2021,10,2021-12-03,Test Prep,Present,2,TUTOR09
CYC2021129,2021,11,2021-12-10,Financial Literacy,Present,2.5,TUTOR04
CYC2021129,2021,12,2021-12-17,Study Skills,Present,2,TUTOR01
CYC2021129,2021,13,2021-12-24,Financial Literacy,Absent,0,TUTOR01
CYC2021129,2021,14,2021-12-31,Tutoring,Present,2.5,TUTOR01
CYC2021129,2021,15,2022-01-07,Test Prep,Present,1.5,TUTOR11
CYC2021129,2021,16,2022-01-14,College Planning,Absent,0,TUTOR04
CYC2021129,2021,17,2022-01-21,Leadership,Absent,0,TUTOR05
CYC2021129,2021,18,2022-01-28,College Planning,Present,3,TUTOR06
CYC2021129,2021,19,2022-02-04,Career Exploration,Present,3,TUTOR07
CYC2021129,2021,20,2022-02-11,Study Skills,Absent,0,TUTOR12
CYC2021129,2021,21,2022-02-18,College Planning,Present,2,TUTOR10
CYC2021129,2021,22,2022-02-25,Leadership,Present,2,TUTOR05
