participant_id,cohort_year,session_week,session_date,session_type,attended,hours_participated,tutor_assigned
CYC2020120,2020,24,2021-03-21,Study Skills,Absent,0,TUTOR11
CYC2020120,2020,25,2021-03-28,Study Skills,Present,1.5,TUTOR06
CYC2020120,2020,26,2021-04-04,Career Exploration,Present,1.5,TUTOR04
CYC2020120,2020,27,2021-04-11,Tutoring,Present,2,TUTOR05
CYC2020120,2020,28,2021-04-18,College Planning,Present,2.5,TUTOR03
CYC2020120,2020,29,2021-04-25,Study Skills,Present,2.5,TUTOR08
CYC2020120,2020,30,2021-05-02,Test Prep,Present,1.5,TUTOR08
CYC2020120,2020,31,2021-05-09,Study Skills,Present,2,TUTOR11
CYC2020120,2020,32,2021-05-16,Test Prep,Present,2.5,TUTOR02
CYC2020121,2020,1,2020-08-28,Career Exploration,Present,1.5,TUTOR11
CYC2020121,2020,2,2020-09-04,College Planning,Present,3,TUTOR01
CYC2020121,2020,3,2020-09-11,Career Exploration,Present,2,TUTOR06
CYC2020121,2020,4,2020-09-18,Study Skills,Present,2,TUTOR10
CYC2020121,2020,5,2020-09-25,Leadership,Present,2,TUTOR12
CYC2020121,2020,6,2020-10-02,Career Exploration,Present,2,TUTOR07
CYC2020121,2020,7,2020-10-09,Financial Literacy,Present,2,TUTOR12
CYC2020121,2020,8,2020-10-16,Financial Literacy,Present,1.5,TUTOR03
CYC2020121,2020,9,2020-10-23,Tutoring,Present,2,TUTOR05
CYC2020121,2020,10,2020-10-30,Test Prep,Present,2,TUTOR08
CYC2020121,2020,11,2020-11-06,Financial Literacy,Present,1.5,TUTOR04
CYC2020121,2020,12,2020-11-13,Financial Literacy,Present,2,TUTOR03
CYC2020121,2020,13,2020-11-20,Study Skills,Present,2.5,TUTOR12
CYC2020121,2020,14,2020-11-27,Financial Literacy,Present,2,TUTOR03
CYC2020121,2020,15,2020-12-04,Study Skills,Present,2,TUTOR03
CYC2020121,2020,16,2020-12-11,Career Exploration,Present,2,TUTOR08
CYC2020121,2020,17,2020-12-18,Career Exploration,Absent,0,TUTOR06
CYC2020121,2020,18,2020-12-25,Financial Literacy,Present,1.5,TUTOR06
CYC2020121,2020,19,2021-01-01,Test Prep,Present,2,TUTOR06
CYC2020121,2020,20,2021-01-08,Career Exploration,Present,3,TUTOR12
CYC2020121,2020,21,2021-01-15,Study Skills,Absent,0,TUTOR12
CYC2020121,2020,22,2021-01-22,Study Skills,Present,2,TUTOR02
CYC2020121,2020,23,2021-01-29,Test Prep,Present,3,TUTOR03
CYC2020121,2020,24,2021-02-05,Tutoring,Absent,0,TUTOR01
CYC2020121,2020,25,2021-02-12,College Planning,Absent,0,TUTOR11
CYC2020121,2020,26,2021-02-19,Test Prep,Present,1.5,TUTOR12
CYC2020121,2020,27,2021-02-26,Leadership,Present,2,TUTOR12
CYC2020121,2020,28,2021-03-05,Test Prep,Present,2,TUTOR01
CYC2020121,2020,29,2021-03-12,College Planning,Present,2,TUTOR06
CYC2020121,2020,30,2021-03-19,College Planning,Absent,0,TUTOR06
CYC2020121,2020,31,2021-03-26,College Planning,Present,2,TUTOR06
CYC2020121,2020,32,2021-04-02,Leadership,Present,2.5,TUTOR12
CYC2020121,2020,33,2021-04-09,College Planning,Absent,0,TUTOR06
CYC2020121,2020,34,2021-04-16,Test Prep,Present,2.5,TUTOR07
CYC2020122,2020,1,2020-08-18,College Planning,Present,2,TUTOR02
CYC2020122,2020,2,2020-08-25,Test Prep,Present,3,TUTOR07
CYC2020122,2020,3,2020-09-01,Test Prep,Absent,0,TUTOR12
CYC2020122,2020,4,2020-09-08,Tutoring,Present,3,TUTOR11
CYC2020122,2020,5,2020-09-15,Career Exploration,Present,2,TUTOR03
CYC2020122,2020,6,2020-09-22,Study Skills,Present,2,TUTOR11
CYC2020122,2020,7,2020-09-29,Leadership,Present,1.5,TUTOR02
CYC2020122,2020,8,2020-10-06,Tutoring,Present,2,TUTOR04
CYC2020122,2020,9,2020-10-13,Study Skills,Present,2.5,TUTOR09
CYC2020122,2020,10,2020-10-20,Financial Literacy,Present,2,TUTOR11
CYC2020122,2020,11,2020-10-27,Test Prep,Absent,0,TUTOR07
CYC2020122,2020,12,2020-11-03,Financial Literacy,Present,2,TUTOR01
CYC2020122,2020,13,2020-11-10,Study Skills,Excused,0,TUTOR07
CYC2020122,2020,14,2020-11-17,Leadership,Present,1.5,TUTOR03
CYC2020122,2020,15,2020-11-24,Career Exploration,Present,2,TUTOR05
CYC2020122,2020,16,2020-12-01,Career Exploration,Present,3,TUTOR12
CYC2020122,2020,17,2020-12-08,Tutoring,Present,2.5,TUTOR03
CYC2020122,2020,18,2020-12-15,Career Exploration,Present,1.5,TUTOR10
CYC2020122,2020,19,2020-12-22,Test Prep,Present,3,TUTOR04
CYC2020122,2020,20,2020-12-29,Tutoring,Present,1.5,TUTOR01
CYC2020122,2020,21,2021-01-05,Study Skills,Present,2,TUTOR12
CYC2020122,2020,22,2021-01-12,Tutoring,Present,2,TUTOR10
CYC2020122,2020,23,2021-01-19,Financial Literacy,Absent,0,TUTOR01
CYC2020122,2020,24,2021-01-26,College Planning,Absent,0,TUTOR07
CYC2020122,2020,25,2021-02-02,College Planning,Present,3,TUTOR08
CYC2020122,2020,26,2021-02-09,Leadership,Present,2.5,TUTOR01
CYC2020122,2020,27,2021-02-16,Tutoring,Present,1.5,TUTOR02
CYC2020122,2020,28,2021-02-23,Test Prep,Present,2.5,TUTOR02
CYC2020122,2020,29,2021-03-02,Study Skills,Absent,0,TUTOR05
CYC2020122,2020,30,2021-03-09,Career Exploration,Absent,0,TUTOR12
CYC2020122,2020,31,2021-03-16,Study Skills,Present,2,TUTOR11
CYC2020123,2020,1,2020-10-01,Tutoring,Present,1.5,TUTOR08
CYC2020123,2020,2,2020-10-08,Career Exploration,Present,1.5,TUTOR07
CYC2020123,2020,3,2020-10-15,Financial Literacy,Absent,0,TUTOR09
CYC2020123,2020,4,2020-10-22,Financial Literacy,Excused,0,TUTOR06
CYC2020123,2020,5,2020-10-29,Study Skills,Present,1.5,TUTOR06
CYC2020123,2020,6,2020-11-05,Leadership,Present,2,TUTOR06
CYC2020123,2020,7,2020-11-12,College Planning,Excused,0,TUTOR03
CYC2020123,2020,8,2020-11-19,Financial Literacy,Present,1.5,TUTOR08
CYC2020123,2020,9,2020-11-26,Career Exploration,Present,2.5,TUTOR05
CYC2020123,2020,10,2020-12-03,College Planning,Present,2.5,TUTOR08
CYC2020123,2020,11,2020-12-10,Financial Literacy,Present,2,TUTOR05
CYC2020123,2020,12,2020-12-17,Financial Literacy,Absent,0,TUTOR12
CYC2020123,2020,13,2020-12-24,Tutoring,Present,2.5,TUTOR01
CYC2020123,2020,14,2020-12-31,College Planning,Present,2,TUTOR05
CYC2020123,2020,15,2021-01-07,Financial Literacy,Present,2.5,TUTOR09
CYC2020123,2020,16,2021-01-14,Leadership,Absent,0,TUTOR01
CYC2020123,2020,17,2021-01-21,Study Skills,Present,1.5,TUTOR01
CYC2020123,2020,18,2021-01-28,Study Skills,Present,2.5,TUTOR11
CYC2020123,2020,19,2021-02-04,Tutoring,Absent,0,TUTOR04
CYC2020123,2020,20,2021-02-11,Career Exploration,Present,3,TUTOR04
CYC2020123,2020,21,2021-02-18,Career Exploration,Absent,0,TUTOR01
CYC2020123,2020,22,2021-02-25,Leadership,Absent,0,TUTOR02
CYC2020123,2020,23,2021-03-04,Test Prep,Present,2,TUTOR09
CYC2020123,2020,24,2021-03-11,Financial Literacy,Absent,0,TUTOR03
CYC2020123,2020,25,2021-03-18,Leadership,Present,2,TUTOR04
CYC2020123,2020,26,2021-03-25,Leadership,Absent,0,TUTOR10
CYC2020123,2020,27,2021-04-01,Test Prep,Present,2,TUTOR11
CYC2020123,2020,28,2021-04-08,Leadership,Present,1.5,TUTOR09
CYC2020123,2020,29,2021-04-15,Leadership,Present,3,TUTOR11
CYC2020123,2020,30,2021-04-22,Test Prep,Present,2.5,TUTOR12
CYC2020124,2020,1,2020-09-17,Leadership,Present,2.5,TUTOR07
CYC2020124,2020,2,2020-09-24,Career Exploration,Present,2,TUTOR07
CYC2020124,2020,3,2020-10-01,Leadership,Present,2.5,TUTOR03
CYC2020124,2020,4,2020-10-08,Tutoring,Absent,0,TUTOR07
CYC2020124,2020,5,2020-10-15,Career Exploration,Absent,0,TUTOR03
CYC2020124,2020,6,2020-10-22,Tutoring,Present,2,TUTOR08
CYC2020124,2020,7,2020-10-29,Test Prep,Present,1.5,TUTOR09
CYC2020124,2020,8,2020-11-05,Career Exploration,Absent,0,TUTOR07
CYC2020124,2020,9,2020-11-12,Leadership,Present,2,TUTOR04
CYC2020124,2020,10,2020-11-19,Study Skills,Present,2.5,TUTOR08
CYC2020124,2020,11,2020-11-26,Financial Literacy,Present,2.5,TUTOR09
CYC2020124,2020,12,2020-12-03,Study Skills,Present,1.5,TUTOR10
CYC2020124,2020,13,2020-12-10,Test Prep,Present,2,TUTOR06
CYC2020124,2020,14,2020-12-17,Financial Literacy,Present,2,TUTOR06
CYC2020124,2020,15,2020-12-24,Test Prep,Present,3,TUTOR07
CYC2020124,2020,16,2020-12-31,Study Skills,Present,1.5,TUTOR02
CYC2020124,2020,17,2021-01-07,College Planning,Present,2.5,TUTOR07
CYC2020124,2020,18,2021-01-14,Test Prep,Absent,0,TUTOR04
CYC2020124,2020,19,2021-01-21,Tutoring,Present,1.5,TUTOR05
CYC2020124,2020,20,2021-01-28,Leadership,Present,2.5,TUTOR11
CYC2020124,2020,21,2021-02-04,College Planning,Absent,0,TUTOR09
CYC2020124,2020,22,2021-02-11,Tutoring,Present,2,TUTOR06
CYC2020124,2020,23,2021-02-18,Study Skills,Present,3,TUTOR02
CYC2020124,2020,24,2021-02-25,Career Exploration,Present,2,TUTOR04
CYC2020124,2020,25,2021-03-04,Financial Literacy,Present,2,TUTOR05
CYC2020124,2020,26,2021-03-11,Leadership,Present,2.5,TUTOR10
CYC2020124,2020,27,2021-03-18,Career Exploration,Absent,0,TUTOR12
CYC2020124,2020,28,2021-03-25,Tutoring,Present,1.5,TUTOR10
CYC2020124,2020,29,2021-04-01,Tutoring,Present,2,TUTOR02
CYC2020124,2020,30,2021-04-08,Tutoring,Present,2.5,TUTOR11
CYC2020125,2020,1,2020-09-20,Study Skills,Absent,0,TUTOR07
CYC2020125,2020,2,2020-09-27,College Planning,Present,3,TUTOR07
CYC2020125,2020,3,2020-10-04,Tutoring,Present,1.5,TUTOR12
CYC2020125,2020,4,2020-10-11,Study Skills,Present,2.5,TUTOR04
CYC2020125,2020,5,2020-10-18,College Planning,Excused,0,TUTOR04
CYC2020125,2020,6,2020-10-25,Study Skills,Present,2,TUTOR09
CYC2020125,2020,7,2020-11-01,Tutoring,Present,2.5,TUTOR02
CYC2020125,2020,8,2020-11-08,Leadership,Present,2.5,TUTOR02
CYC2020125,2020,9,2020-11-15,College Planning,Present,3,TUTOR12
CYC2020125,2020,10,2020-11-22,Leadership,Excused,0,TUTOR09
CYC2020125,2020,11,2020-11-29,Financial Literacy,Absent,0,TUTOR08
CYC2020125,2020,12,2020-12-06,Career Exploration,Present,2,TUTOR04
CYC2020125,2020,13,2020-12-13,College Planning,Absent,0,TUTOR02
CYC2020125,2020,14,2020-12-20,College Planning,Absent,0,TUTOR01
CYC2020125,2020,15,2020-12-27,Test Prep,Present,2.5,TUTOR02
CYC2020125,2020,16,2021-01-03,Financial Literacy,Absent,0,TUTOR03
CYC2020125,2020,17,2021-01-10,Study Skills,Present,2,TUTOR06
CYC2020125,2020,18,2021-01-17,Test Prep,Present,2,TUTOR11
CYC2020125,2020,19,2021-01-24,Tutoring,Present,2.5,TUTOR06
CYC2020125,2020,20,2021-01-31,Test Prep,Present,2,TUTOR04
CYC2020125,2020,21,2021-02-07,Career Exploration,Present,1.5,TUTOR08
CYC2020125,2020,22,2021-02-14,College Planning,Present,2,TUTOR06
CYC2020125,2020,23,2021-02-21,Test Prep,Absent,0,TUTOR01
CYC2020125,2020,24,2021-02-28,Financial Literacy,Present,2.5,TUTOR08
CYC2020125,2020,25,2021-03-07,Tutoring,Present,2,TUTOR11
CYC2020125,2020,26,2021-03-14,Tutoring,Present,2,TUTOR01
CYC2020125,2020,27,2021-03-21,Test Prep,Absent,0,TUTOR10
CYC2020125,2020,28,2021-03-28,College Planning,Present,2.5,TUTOR05
CYC2020125,2020,29,2021-04-04,Financial Literacy,Present,2.5,TUTOR02
CYC2020125,2020,30,2021-04-11,Study Skills,Absent,0,TUTOR05
CYC2020125,2020,31,2021-04-18,College Planning,Present,2.5,TUTOR03
CYC2020126,2020,1,2020-09-23,Study Skills,Present,2,TUTOR12
CYC2020126,2020,2,2020-09-30,College Planning,Present,2,TUTOR09
CYC2020126,2020,3,2020-10-07,Financial Literacy,Present,2.5,TUTOR12
CYC2020126,2020,4,2020-10-14,College Planning,Absent,0,TUTOR03
CYC2020126,2020,5,2020-10-21,Career Exploration,Absent,0,TUTOR08
CYC2020126,2020,6,2020-10-28,Test Prep,Absent,0,TUTOR10
CYC2020126,2020,7,2020-11-04,Test Prep,Absent,0,TUTOR04
CYC2020126,2020,8,2020-11-11,Study Skills,Excused,0,TUTOR05
CYC2020126,2020,9,2020-11-18,Financial Literacy,Present,2,TUTOR05
CYC2020126,2020,10,2020-11-25,College Planning,Present,2.5,TUTOR06
CYC2020126,2020,11,2020-12-02,Tutoring,Excused,0,TUTOR07
CYC2020126,2020,12,2020-12-09,Test Prep,Present,1.5,TUTOR11
CYC2020126,2020,13,2020-12-16,Tutoring,Present,2,TUTOR03
CYC2020126,2020,14,2020-12-23,Financial Literacy,Present,3,TUTOR05
CYC2020126,2020,15,2020-12-30,Career Exploration,Present,2.5,TUTOR09
CYC2020126,2020,16,2021-01-06,College Planning,Present,2.5,TUTOR03
CYC2020126,2020,17,2021-01-13,Financial Literacy,Present,2.5,TUTOR02
CYC2020126,2020,18,2021-01-20,Leadership,Present,2,TUTOR02
CYC2020126,2020,19,2021-01-27,College Planning,Present,2,TUTOR10
CYC2020126,2020,20,2021-02-03,Test Prep,Present,2,TUTOR07
CYC2020126,2020,21,2021-02-10,Study Skills,Absent,0,TUTOR08
CYC2020126,2020,22,2021-02-17,Tutoring,Present,3,TUTOR01
CYC2020126,2020,23,2021-02-24,Tutoring,Excused,0,TUTOR06
CYC2020126,2020,24,2021-03-03,Leadership,Present,2.5,TUTOR05
CYC2020126,2020,25,2021-03-10,Study Skills,Present,2.5,TUTOR11
CYC2020126,2020,26,2021-03-17,College Planning,Present,1.5,TUTOR03
CYC2020126,2020,27,2021-03-24,Tutoring,Present,1.5,TUTOR10
CYC2020126,2020,28,2021-03-31,Test Prep,Present,2.5,TUTOR08
CYC2020126,2020,29,2021-04-07,Financial Literacy,Present,1.5,TUTOR08
CYC2020126,2020,30,2021-04-14,Leadership,Present,2,TUTOR01
CYC2020126,2020,31,2021-04-21,Leadership,Absent,0,TUTOR12
CYC2020126,2020,32,2021-04-28,Career Exploration,Present,2,TUTOR04
CYC2020126,2020,33,2021-05-05,Test Prep,Present,2,TUTOR08
CYC2020126,2020,34,2021-05-12,Leadership,Present,1.5,TUTOR06
CYC2020127,2020,1,2020-09-23,Career Exploration,Absent,0,TUTOR06
CYC2020127,2020,2,2020-09-30,Leadership,Present,2,TUTOR11
CYC2020127,2020,3,2020-10-07,Study Skills,Present,2,TUTOR02
CYC2020127,2020,4,2020-10-14,Study Skills,Present,2,TUTOR06
CYC2020127,2020,5,2020-10-21,Career Exploration,Present,2.5,TUTOR03
CYC2020127,2020,6,2020-10-28,Tutoring,Present,2,TUTOR11
CYC2020127,2020,7,2020-11-04,Study Skills,Absent,0,TUTOR08
CYC2020127,2020,8,2020-11-11,Test Prep,Present,2,TUTOR04
CYC2020127,2020,9,2020-11-18,Financial Literacy,Present,2.5,TUTOR05
CYC2020127,2020,10,2020-11-25,Leadership,Present,2.5,TUTOR01
CYC2020127,2020,11,2020-12-02,Tutoring,Present,2.5,TUTOR09
CYC2020127,2020,12,2020-12-09,College Planning,Present,2,TUTOR12
CYC2020127,2020,13,2020-12-16,Leadership,Present,2,TUTOR10
CYC2020127,2020,14,2020-12-23,Test Prep,Present,1.5,TUTOR05
CYC2020127,2020,15,2020-12-30,Study Skills,Present,1.5,TUTOR09
CYC2020127,2020,16,2021-01-06,Leadership,Present,2,TUTOR08
CYC2020127,2020,17,2021-01-13,Leadership,Present,1.5,TUTOR09
CYC2020127,2020,18,2021-01-20,Financial Literacy,Absent,0,TUTOR04
CYC2020127,2020,19,2021-01-27,College Planning,Present,2.5,TUTOR07
CYC2020127,2020,20,2021-02-03,Leadership,Present,2.5,TUTOR01
CYC2020127,2020,21,2021-02-10,Study Skills,Present,1.5,TUTOR08
CYC2020127,2020,22,2021-02-17,Tutoring,Present,1.5,TUTOR03
CYC2020127,2020,23,2021-02-24,Financial Literacy,Present,3,TUTOR12
CYC2020127,2020,24,2021-03-03,Test Prep,Present,2,TUTOR08
CYC2020127,2020,25,2021-03-10,College Planning,Present,2,TUTOR04
CYC2020127,2020,26,2021-03-17,Financial Literacy,Present,2.5,TUTOR05
CYC2020127,2020,27,2021-03-24,Study Skills,Absent,0,TUTOR01
CYC2020127,2020,28,2021-03-31,Tutoring,Absent,0,TUTOR11
CYC2020127,2020,29,2021-04-07,Study Skills,Absent,0,TUTOR06
CYC2020127,2020,30,2021-04-14,Financial Literacy,Present,2,TUTOR10
CYC2020127,2020,31,2021-04-21,Career Exploration,Present,1.5,TUTOR06
CYC2020128,2020,1,2020-09-01,College Planning,Present,3,TUTOR01
CYC2020128,2020,2,2020-09-08,Test Prep,Present,2,TUTOR02
CYC2020128,2020,3,2020-09-15,Financial Literacy,Present,2.5,TUTOR02
CYC2020128,2020,4,2020-09-22,College Planning,Present,3,TUTOR06
CYC2020128,2020,5,2020-09-29,Financial Literacy,Present,2,TUTOR02
CYC2020128,2020,6,2020-10-06,Test Prep,Present,2,TUTOR12
CYC2020128,2020,7,2020-10-13,Test Prep,Present,2.5,TUTOR04
CYC2020128,2020,8,2020-10-20,Test Prep,Present,2,TUTOR11
CYC2020128,2020,9,2020-10-27,Financial Literacy,Present,1.5,TUTOR02
CYC2020128,2020,10,2020-11-03,Career Exploration,Present,1.5,TUTOR06
CYC2020128,2020,11,2020-11-10,Tutoring,Present,2,TUTOR02
CYC2020128,2020,12,2020-11-17,Tutoring,Present,2,TUTOR11
CYC2020128,2020,13,2020-11-24,Leadership,Absent,0,TUTOR04
CYC2020128,2020,14,2020-12-01,Test Prep,Absent,0,TUTOR04
CYC2020128,2020,15,2020-12-08,Leadership,Present,1.5,TUTOR07
CYC2020128,2020,16,2020-12-15,Leadership,Present,1.5,TUTOR07
CYC2020128,2020,17,2020-12-22,Career Exploration,Present,2,TUTOR03
CYC2020128,2020,18,2020-12-29,Leadership,Excused,0,TUTOR04
CYC2020128,2020,19,2021-01-05,Test Prep,Present,1.5,TUTOR12
CYC2020128,2020,20,2021-01-12,College Planning,Present,2,TUTOR10
CYC2020128,2020,21,2021-01-19,Tutoring,Present,2,TUTOR06
CYC2020128,2020,22,2021-01-26,Financial Literacy,Present,2.5,TUTOR09
CYC2020128,2020,23,2021-02-02,Leadership,Present,1.5,TUTOR08
CYC2020128,2020,24,2021-02-09,Study Skills,Present,2,TUTOR02
CYC2020128,2020,25,2021-02-16,Financial Literacy,Present,2,TUTOR12
CYC2020128,2020,26,2021-02-23,Tutoring,Absent,0,TUTOR11
CYC2020128,2020,27,2021-03-02,Test Prep,Present,2.5,TUTOR11
CYC2020128,2020,28,2021-03-09,Career Exploration,Absent,0,TUTOR09
CYC2020128,2020,29,2021-03-16,Career Exploration,Present,2.5,TUTOR06
CYC2020128,2020,30,2021-03-23,Study Skills,Present,1.5,TUTOR06
CYC2020128,2020,31,2021-03-30,Test Prep,Absent,0,TUTOR10
CYC2020128,2020,32,2021-04-06,Test Prep,Present,2.5,TUTOR07
CYC2020128,2020,33,2021-04-13,Financial Literacy,Absent,0,TUTOR09
CYC2020128,2020,34,2021-04-20,College Planning,Present,2,TUTOR01
CYC2020129,2020,1,2020-09-16,Financial Literacy,Absent,0,TUTOR11
CYC2020129,2020,2,2020-09-23,Test Prep,Present,3,TUTOR10
CYC2020129,2020,3,2020-09-30,Leadership,Present,2.5,TUTOR09
CYC2020129,2020,4,2020-10-07,Financial Literacy,Present,2,TUTOR09
CYC2020129,2020,5,2020-10-14,College Planning,Present,2.5,TUTOR08
CYC2020129,2020,6,2020-10-21,Study Skills,Excused,0,TUTOR09
CYC2020129,2020,7,2020-10-28,Career Exploration,Absent,0,TUTOR07
CYC2020129,2020,8,2020-11-04,Test Prep,Present,2,TUTOR04
CYC2020129,2020,9,2020-11-11,College Planning,Present,2,TUTOR05
CYC2020129,2020,10,2020-11-18,Leadership,Present,3,TUTOR04
CYC2020129,2020,11,2020-11-25,Career Exploration,Present,1.5,TUTOR04
CYC2020129,2020,12,2020-12-02,Career Exploration,Excused,0,TUTOR03
CYC2020129,2020,13,2020-12-09,Tutoring,Present,1.5,TUTOR09
CYC2020129,2020,14,2020-12-16,Financial Literacy,Present,3,TUTOR04
CYC2020129,2020,15,2020-12-23,Career Exploration,Present,1.5,TUTOR03
CYC2020129,2020,16,2020-12-30,Leadership,Absent,0,TUTOR08
CYC2020129,2020,17,2021-01-06,Tutoring,Absent,0,TUTOR08
CYC2020129,2020,18,2021-01-13,Leadership,Present,2.5,TUTOR04
CYC2020129,2020,19,2021-01-20,Career Exploration,Present,1.5,TUTOR01
CYC2020129,2020,20,2021-01-27,Study Skills,Present,2,TUTOR11
CYC2020129,2020,21,2021-02-03,Leadership,Present,2.5,TUTOR10
CYC2020129,2020,22,2021-02-10,Study Skills,Present,1.5,TUTOR04
CYC2020129,2020,23,2021-02-17,Leadership,Absent,0,TUTOR10
CYC2020129,2020,24,2021-02-24,College Planning,Absent,0,TUTOR04
CYC2020129,2020,25,2021-03-03,College Planning,Present,2,TUTOR07
CYC2020129,2020,26,2021-03-10,Study Skills,Present,1.5,TUTOR08
CYC2020129,2020,27,2021-03-17,Financial Literacy,Present,2.5,TUTOR05
CYC2020129,2020,28,2021-03-24,Tutoring,Present,2.5,TUTOR02
CYC2020130,2020,1,2020-09-27,Financial Literacy,Present,1.5,TUTOR09
CYC2020130,2020,2,2020-10-04,College Planning,Present,2.5,TUTOR10
CYC2020130,2020,3,2020-10-11,College Planning,Present,2,TUTOR01
CYC2020130,2020,4,2020-10-18,Tutoring,Present,2,TUTOR03
CYC2020130,2020,5,2020-10-25,College Planning,Present,2.5,TUTOR04
CYC2020130,2020,6,2020-11-01,Career Exploration,Absent,0,TUTOR01
CYC2020130,2020,7,2020-11-08,Study Skills,Present,2.5,TUTOR10
CYC2020130,2020,8,2020-11-15,Test Prep,Present,1.5,TUTOR08
CYC2020130,2020,9,2020-11-22,Study Skills,Present,1.5,TUTOR10
CYC2020130,2020,10,2020-11-29,Leadership,Present,2.5,TUTOR01
CYC2020130,2020,11,2020-12-06,Financial Literacy,Present,3,TUTOR05
CYC2020130,2020,12,2020-12-13,Tutoring,Present,1.5,TUTOR11
CYC2020130,2020,13,2020-12-20,College Planning,Absent,0,TUTOR09
CYC2020130,2020,14,2020-12-27,Tutoring,Present,2.5,TUTOR09
CYC2020130,2020,15,2021-01-03,Financial Literacy,Present,2,TUTOR05
CYC2020130,2020,16,2021-01-10,Test Prep,Present,1.5,TUTOR01
CYC2020130,2020,17,2021-01-17,Financial Literacy,Absent,0,TUTOR11
CYC2020130,2020,18,2021-01-24,Study Skills,Present,2.5,TUTOR11
CYC2020130,2020,19,2021-01-31,Test Prep,Present,2,TUTOR09
CYC2020130,2020,20,2021-02-07,Study Skills,Present,2,TUTOR03
CYC2020130,2020,21,2021-02-14,College Planning,Present,2.5,TUTOR06
CYC2020130,2020,22,2021-02-21,College Planning,Present,2.5,TUTOR05
CYC2020130,2020,23,2021-02-28,College Planning,Present,2,TUTOR09
CYC2020130,2020,24,2021-03-07,Financial Literacy,Present,2,TUTOR06
CYC2020130,2020,25,2021-03-14,Study Skills,Present,2,TUTOR05
CYC2020130,2020,26,2021-03-21,College Planning,Absent,0,TUTOR04
CYC2020130,2020,27,2021-03-28,Test Prep,Present,3,TUTOR04
CYC2020130,2020,28,2021-04-04,Leadership,Present,3,TUTOR10
CYC2020130,2020,29,2021-04-11,Leadership,Present,1.5,TUTOR04
CYC2020130,2020,30,2021-04-18,Leadership,Present,2.5,TUTOR04
CYC2020131,2020,1,2020-09-13,Test Prep,Absent,0,TUTOR09
CYC2020131,2020,2,2020-09-20,Leadership,Present,2.5,TUTOR05
CYC2020131,2020,3,2020-09-27,Leadership,Present,2,TUTOR01
CYC2020131,2020,4,2020-10-04,College Planning,Present,2.5,TUTOR12
CYC2020131,2020,5,2020-10-11,Career Exploration,Present,2.5,TUTOR06
CYC2020131,2020,6,2020-10-18,Test Prep,Present,2.5,TUTOR07
CYC2020131,2020,7,2020-10-25,College Planning,Present,1.5,TUTOR07
CYC2020131,2020,8,2020-11-01,Test Prep,Present,2.5,TUTOR10
CYC2020131,2020,9,2020-11-08,Financial Literacy,Present,1.5,TUTOR06
CYC2020131,2020,10,2020-11-15,Tutoring,Present,2.5,TUTOR08
CYC2020131,2020,11,2020-11-22,Tutoring,Present,3,TUTOR05
CYC2020131,2020,12,2020-11-29,Tutoring,Present,2,TUTOR09
CYC2020131,2020,13,2020-12-06,Study Skills,Present,2,TUTOR08
CYC2020131,2020,14,2020-12-13,Tutoring,Excused,0,TUTOR08
CYC2020131,2020,15,2020-12-20,Tutoring,Present,3,TUTOR11
CYC2020131,2020,16,2020-12-27,Leadership,Present,1.5,TUTOR12
CYC2020131,2020,17,2021-01-03,Leadership,Present,2,TUTOR08
CYC2020131,2020,18,2021-01-10,College Planning,Present,1.5,TUTOR03
CYC2020131,2020,19,2021-01-17,College Planning,Present,2.5,TUTOR04
CYC2020131,2020,20,2021-01-24,Career Exploration,Present,2,TUTOR06
CYC2020131,2020,21,2021-01-31,Tutoring,Present,1.5,TUTOR07
CYC2020131,2020,22,2021-02-07,Financial Literacy,Present,2,TUTOR08
CYC2020131,2020,23,2021-02-14,Leadership,Absent,0,TUTOR04
CYC2020131,2020,24,2021-02-21,Career Exploration,Present,1.5,TUTOR10
CYC2020131,2020,25,2021-02-28,Leadership,Absent,0,TUTOR05
CYC2020131,2020,26,2021-03-07,College Planning,Absent,0,TUTOR06
CYC2020131,2020,27,2021-03-14,Career Exploration,Absent,0,TUTOR12
CYC2020131,2020,28,2021-03-21,Career Exploration,Absent,0,TUTOR06
CYC2020131,2020,29,2021-03-28,Financial Literacy,Present,2.5,TUTOR11
CYC2020131,2020,30,2021-04-04,Leadership,Excused,0,TUTOR07
CYC2020131,2020,31,2021-04-11,Leadership,Present,2,TUTOR12
CYC2020131,2020,32,2021-04-18,Tutoring,Present,2,TUTOR11
CYC2020131,2020,33,2021-04-25,Test Prep,Present,2,TUTOR09
CYC2020131,2020,34,2021-05-02,Career Exploration,Present,2,TUTOR03
CYC2020131,2020,35,2021-05-09,Test Prep,Excused,0,TUTOR11
CYC2020131,2020,36,2021-05-16,Career Exploration,Present,3,TUTOR10
CYC2020132,2020,1,2020-09-27,Tutoring,Absent,0,TUTOR09
CYC2020132,2020,2,2020-10-04,Tutoring,Present,2.5,TUTOR02
CYC2020132,2020,3,2020-10-11,Leadership,Absent,0,TUTOR12
CYC2020132,2020,4,2020-10-18,College Planning,Present,2,TUTOR07
CYC2020132,2020,5,2020-10-25,Test Prep,Present,2.5,TUTOR01
CYC2020132,2020,6,2020-11-01,Test Prep,Absent,0,TUTOR09
CYC2020132,2020,7,2020-11-08,Test Prep,Present,1.5,TUTOR01
CYC2020132,2020,8,2020-11-15,Leadership,Present,3,TUTOR01
