participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan
CYC2021076,2021,2021-10-02,14,9th,Hispanic/Latino,Male,Providence High School,Yes,"Under $25,000",3,Yes,Dual Track,No,No,16,16,14,19,16,1290,610,680,3.17,8,10,4,Limited,Good access,Community college
CYC2021077,2021,2021-10-01,18,12th,Multiracial,Female,Garinger High School,Yes,"Under $25,000",3,Yes,College Prep,Yes,No,21,22,19,24,23,1040,480,560,1.25,10,12,4,Limited,Limited access,Trade school
CYC2021078,2021,2021-10-01,14,9th,Multiracial,Male,Charlotte Catholic High School,Yes,"Under $25,000",4,Yes,College Prep,Yes,No,21,19,23,21,22,1010,530,480,1.34,6,14,2,None,Limited access,Military
CYC2021079,2021,2021-10-13,18,12th,Multiracial,Female,North Mecklenburg High School,Yes,"Under $25,000",4,No,Career Readiness,No,No,26,24,26,25,26,1170,610,560,1.67,5,9,2,Strong,Limited access,Work
CYC2021080,2021,2021-09-14,17,12th,Black or African American,Male,South Mecklenburg High School,Yes,"$80,000-$99,999",5,No,Dual Track,Yes,Yes,13,16,13,15,12,910,480,430,2.2,5,11,1,Limited,Limited access,Work
CYC2021081,2021,2021-09-20,18,12th,White,Male,Independence High School,Yes,"Under $25,000",4,No,College Prep,No,No,19,22,21,18,16,1080,500,580,2.33,2,8,1,Moderate,Limited access,Community college
CYC2021082,2021,2021-10-07,16,11th,Black or African American,Male,Garinger High School,No,"$40,000-$59,999",6,Yes,Dual Track,No,No,22,24,20,23,21,950,450,500,1.19,8,11,5,Moderate,No reliable access,Community college
CYC2021083,2021,2021-08-27,18,12th,Hispanic/Latino,Male,South Mecklenburg High School,Yes,"Under $25,000",6,Yes,Career Readiness,No,No,11,9,8,10,14,920,450,470,2.81,5,7,3,Limited,Limited access,4-year college
CYC2021084,2021,2021-10-09,16,10th,Hispanic/Latino,Female,Ardrey Kell High School,Yes,"$60,000-$79,999",4,No,College Prep,Yes,Yes,25,25,26,25,25,1030,520,510,2.47,10,16,2,Limited,Limited access,Trade school
CYC2021085,2021,2021-09-25,17,12th,Asian,Male,Julius Chambers High School,No,"$25,000-$39,999",3,Yes,College Prep,Yes,N/A,11,14,9,12,9,1100,540,560,2.64,4,21,2,Moderate,Good access,4-year college
CYC2021086,2021,2021-10-02,15,9th,Asian,Female,Olympic High School,Yes,"$60,000-$79,999",3,Yes,Career Readiness,Yes,No,24,23,26,23,23,910,480,430,2.5,6,5,10,None,No reliable access,Community college
CYC2021087,2021,2021-09-30,18,12th,White,Female,Butler High School,Yes,"Under $25,000",4,Yes,Dual Track,No,No,22,21,22,24,19,880,400,480,1.08,3,15,4,Strong,Good access,4-year college
CYC2021088,2021,2021-08-25,16,10th,White,Female,Hopewell High School,Yes,"Under $25,000",4,Yes,Dual Track,No,No,18,16,15,18,17,1000,480,520,1.63,2,5,4,Moderate,Good access,Community college
CYC2021089,2021,2021-09-06,18,12th,White,Female,Vance High School,Yes,"$80,000-$99,999",4,Yes,Career Readiness,Yes,No,22,19,21,20,25,910,430,480,3.38,8,15,7,Moderate,Limited access,4-year college
CYC2021090,2021,2021-08-31,16,11th,White,Female,Garinger High School,Yes,"Under $25,000",4,Yes,Dual Track,Yes,No,10,10,10,9,8,1010,500,510,3.03,4,9,7,None,No reliable access,4-year college
CYC2021091,2021,2021-09-19,16,11th,Black or African American,Male,South Mecklenburg High School,No,"$25,000-$39,999",4,Yes,College Prep,No,Yes,15,15,13,16,13,810,410,400,2.57,9,0,9,Moderate,Limited access,Trade school
CYC2021092,2021,2021-09-30,17,12th,Hispanic/Latino,Male,Julius Chambers High School,Yes,"$40,000-$59,999",4,Yes,Career Readiness,No,No,20,20,18,23,22,1340,680,660,1.68,7,11,4,None,Good access,4-year college
CYC2021093,2021,2021-10-06,16,11th,Hispanic/Latino,Female,Butler High School,Yes,"Under $25,000",5,Yes,Dual Track,No,Yes,10,13,11,13,12,910,490,420,3.02,6,7,5,Limited,Limited access,Community college
CYC2021094,2021,2021-08-23,17,12th,Hispanic/Latino,Female,Rocky River High School,Yes,"Under $25,000",3,Yes,College Prep,Yes,No,18,20,15,17,17,1110,510,600,2.41,1,4,2,Strong,Limited access,4-year college
CYC2021095,2021,2021-08-26,14,9th,Black or African American,Female,South Mecklenburg High School,No,"$40,000-$59,999",4,Yes,Intensive Support,No,No,20,22,18,18,20,890,460,430,2.97,5,13,1,Limited,Limited access,Work
CYC2021096,2021,2021-09-22,17,12th,Hispanic/Latino,Female,West Charlotte High School,Yes,"Under $25,000",3,Yes,College Prep,No,Yes,21,21,23,20,24,850,450,400,1,7,11,3,Limited,Good access,Community college
CYC2021097,2021,2021-08-29,17,11th,Black or African American,Male,Hopewell High School,Yes,"$40,000-$59,999",2,Yes,Career Readiness,No,No,21,21,18,22,22,1230,660,570,1,3,9,3,Strong,Good access,4-year college
CYC2021098,2021,2021-09-27,18,12th,White,Female,Providence High School,Yes,"Under $25,000",5,Yes,Intensive Support,No,No,18,20,20,19,20,870,440,430,1.92,3,5,1,None,Limited access,Military
CYC2021099,2021,2021-09-05,16,11th,Hispanic/Latino,Female,Vance High School,No,"$60,000-$79,999",3,No,Intensive Support,No,N/A,21,24,21,21,18,800,430,370,3.25,1,6,5,None,Good access,Trade school
CYC2021100,2021,2021-09-22,17,12th,Black or African American,Female,Providence High School,Yes,"$60,000-$79,999",4,Yes,College Prep,No,No,11,9,11,9,11,1010,520,490,2.71,5,11,4,Moderate,No reliable access,4-year college
CYC2021101,2021,2021-09-27,18,12th,Hispanic/Latino,Female,Garinger High School,Yes,"$40,000-$59,999",6,Yes,Career Readiness,Yes,Yes,25,28,23,27,23,890,490,400,2.42,6,8,4,None,Good access,Work
CYC2021102,2021,2021-09-02,15,9th,Black or African American,Male,Hopewell High School,Yes,"$25,000-$39,999",3,No,Dual Track,Yes,Yes,19,18,19,23,16,1230,570,660,3.36,1,17,1,None,Good access,4-year college
CYC2021103,2021,2021-10-05,16,10th,Multiracial,Female,Independence High School,Yes,"$25,000-$39,999",2,Yes,Career Readiness,Yes,No,18,15,15,18,16,1200,640,560,1,5,5,4,Limited,Limited access,Work
CYC2021104,2021,2021-08-16,15,10th,Black or African American,Male,Vance High School,Yes,"Under $25,000",3,Yes,Career Readiness,No,No,19,22,15,17,20,1080,570,510,1,3,7,6,Moderate,Limited access,4-year college
CYC2021105,2021,2021-10-03,17,12th,Black or African American,Male,Providence High School,No,"Under $25,000",2,Yes,Intensive Support,No,No,16,13,13,15,14,1040,510,530,2.73,10,14,1,None,Good access,Work
CYC2021106,2021,2021-09-28,16,11th,Hispanic/Latino,Male,Independence High School,Yes,"Under $25,000",2,Yes,Intensive Support,Yes,No,15,15,17,17,18,720,380,340,1.56,1,13,3,Limited,No reliable access,Undecided
CYC2021107,2021,2021-08-24,17,11th,Hispanic/Latino,Female,Independence High School,Yes,"$60,000-$79,999",6,Yes,College Prep,Yes,No,20,17,22,20,21,980,460,520,1.25,4,2,2,Moderate,No reliable access,Community college
CYC2021108,2021,2021-08-24,18,12th,Multiracial,Non-binary,Harding University High School,Yes,"$25,000-$39,999",4,No,College Prep,No,Yes,19,17,20,18,21,1160,630,530,3.4,4,13,7,Limited,Limited access,Trade school
CYC2021109,2021,2021-09-24,17,11th,Asian,Female,Vance High School,Yes,"$25,000-$39,999",4,No,Career Readiness,No,No,10,7,7,10,7,940,500,440,2.3,2,4,6,Moderate,Limited access,Trade school
CYC2021110,2021,2021-10-05,17,11th,Hispanic/Latino,Female,West Charlotte High School,Yes,"$80,000-$99,999",4,Yes,Intensive Support,Yes,No,19,22,19,22,19,940,470,470,3.33,2,3,7,None,Limited access,4-year college
CYC2021111,2021,2021-09-18,17,11th,Hispanic/Latino,Male,Garinger High School,Yes,"Under $25,000",2,Yes,Career Readiness,No,No,15,17,14,15,14,820,440,380,2.91,4,9,7,None,Limited access,4-year college
CYC2021112,2021,2021-10-10,16,11th,Hispanic/Latino,Female,Charlotte Catholic High School,Yes,"$60,000-$79,999",5,Yes,Career Readiness,No,No,22,22,18,23,25,1120,580,540,1.69,9,8,3,None,Good access,Military
CYC2021113,2021,2021-10-17,15,10th,White,Female,Butler High School,Yes,"Under $25,000",4,Yes,College Prep,No,No,17,20,14,17,20,600,320,280,1.63,2,8,8,Limited,Good access,4-year college
CYC2021114,2021,2021-09-19,16,11th,White,Female,Myers Park High School,Yes,"Under $25,000",5,Yes,Dual Track,Yes,No,17,19,14,15,20,970,530,440,2.71,7,4,2,None,Limited access,4-year college
CYC2021115,2021,2021-09-29,16,11th,Black or African American,Female,Rocky River High School,No,"Under $25,000",3,No,Career Readiness,Yes,No,24,27,23,27,26,760,390,370,1,8,0,9,Moderate,No reliable access,Community college
CYC2021116,2021,2021-10-01,15,10th,Hispanic/Latino,Male,Vance High School,No,"Under $25,000",6,Yes,College Prep,Yes,No,21,22,18,23,18,1160,570,590,1.88,8,13,6,None,No reliable access,4-year college
CYC2021117,2021,2021-08-31,15,9th,Hispanic/Latino,Male,Hopewell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,Yes,18,17,17,20,20,830,380,450,3.74,4,5,1,Limited,Limited access,4-year college
CYC2021118,2021,2021-08-26,14,9th,Black or African American,Male,West Charlotte High School,Yes,"$25,000-$39,999",2,No,College Prep,No,No,12,15,12,12,13,1190,640,550,2.91,7,13,7,None,Limited access,Military
CYC2021119,2021,2021-10-18,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",3,Yes,Career Readiness,No,No,25,28,24,28,22,980,510,470,2.73,6,8,8,Moderate,No reliable access,Community college
CYC2021120,2021,2021-09-30,17,12th,Hispanic/Latino,Male,Myers Park High School,Yes,"$25,000-$39,999",5,Yes,Career Readiness,No,No,23,25,24,27,21,1050,570,480,2.39,4,3,3,None,No reliable access,Military
CYC2021121,2021,2021-08-28,16,11th,Hispanic/Latino,Male,Julius Chambers High School,No,"$25,000-$39,999",3,Yes,College Prep,Yes,No,24,24,24,28,27,1020,500,520,1.16,8,13,2,Limited,Good access,Community college
CYC2021122,2021,2021-09-26,17,11th,Hispanic/Latino,Male,Independence High School,Yes,"$25,000-$39,999",1,Yes,Career Readiness,Yes,N/A,19,22,17,22,19,980,530,450,1.56,8,7,2,Limited,Good access,4-year college
CYC2021123,2021,2021-10-06,17,12th,Hispanic/Latino,Male,Hopewell High School,No,"$60,000-$79,999",3,Unknown,Intensive Support,Yes,No,18,18,19,22,20,940,520,420,4,3,9,7,Strong,No reliable access,Community college
CYC2021124,2021,2021-09-05,18,12th,Hispanic/Latino,Male,Garinger High School,Yes,"$60,000-$79,999",4,Unknown,College Prep,Yes,No,14,17,10,14,11,700,370,330,3.71,1,10,3,Strong,Limited access,Community college
CYC2021125,2021,2021-08-26,17,12th,Native American,Male,Providence High School,Yes,"$40,000-$59,999",4,No,College Prep,Yes,N/A,16,14,12,17,19,1150,530,620,3.64,4,9,1,None,No reliable access,4-year college
CYC2021126,2021,2021-09-08,17,11th,Black or African American,Female,Olympic High School,No,"$60,000-$79,999",4,Yes,College Prep,No,No,18,20,14,17,21,930,440,490,3.79,2,9,1,Strong,Good access,4-year college
CYC2021127,2021,2021-10-11,18,12th,Black or African American,Male,West Charlotte High School,Yes,"Under $25,000",5,Yes,Career Readiness,No,No,15,16,15,18,15,950,520,430,2.2,4,6,3,Limited,Limited access,4-year college
CYC2021128,2021,2021-10-25,18,12th,White,Female,South Mecklenburg High School,Yes,"$25,000-$39,999",6,No,Career Readiness,Yes,No,19,21,16,23,22,800,410,390,2.23,5,9,9,Limited,Limited access,4-year college
CYC2021129,2021,2021-10-08,16,11th,Black or African American,Non-binary,Providence High School,Yes,"$60,000-$79,999",3,Yes,College Prep,Yes,No,16,15,18,17,14,720,350,370,2.11,4,2,1,None,Good access,Undecided
CYC2021130,2021,2021-08-28,15,10th,Hispanic/Latino,Male,Julius Chambers High School,No,"Under $25,000",2,Yes,Intensive Support,No,Yes,18,19,19,16,21,1320,690,630,3.16,7,9,5,Strong,Limited access,Undecided
CYC2021131,2021,2021-10-18,18,12th,Hispanic/Latino,Male,Harding University High School,No,"$60,000-$79,999",5,Yes,Career Readiness,Yes,No,22,25,19,24,25,790,400,390,2.72,4,0,3,Moderate,No reliable access,Military
CYC2021132,2021,2021-10-25,17,12th,Asian,Male,Mallard Creek High School,No,"Under $25,000",2,Yes,Dual Track,No,No,19,22,18,22,18,1030,480,550,2.31,8,6,2,Limited,Limited access,Community college
CYC2021133,2021,2021-09-08,16,11th,White,Male,Charlotte Catholic High School,Yes,"Under $25,000",3,No,Dual Track,Yes,No,13,16,11,17,16,870,480,390,1.33,1,8,4,Moderate,Good access,4-year college
CYC2021134,2021,2021-10-03,15,9th,Black or African American,Male,Myers Park High School,Yes,"Under $25,000",3,No,Career Readiness,No,N/A,14,12,14,15,13,970,450,520,2.19,6,5,10,Limited,Good access,4-year college
CYC2021135,2021,2021-09-18,17,11th,Asian,Female,North Mecklenburg High School,Yes,"Under $25,000",5,Yes,Dual Track,No,Yes,22,24,19,22,25,810,430,380,1.73,3,19,2,None,Limited access,Community college
CYC2021136,2021,2021-10-17,16,11th,White,Female,Rocky River High School,No,"Under $25,000",2,Yes,Dual Track,No,N/A,13,15,11,15,12,870,390,480,3.9,7,3,3,Moderate,Limited access,Community college
CYC2021137,2021,2021-10-16,14,9th,Multiracial,Male,Butler High School,Yes,"$40,000-$59,999",5,Yes,Career Readiness,No,N/A,12,9,8,14,13,980,520,460,1.52,10,16,7,Limited,Good access,4-year college
CYC2021138,2021,2021-09-08,17,11th,White,Female,Olympic High School,No,"$80,000-$99,999",4,Yes,Dual Track,Yes,No,19,20,20,21,21,880,450,430,3.27,10,1,3,Moderate,Limited access,Undecided
CYC2021139,2021,2021-09-29,15,9th,Black or African American,Female,Providence High School,No,"$25,000-$39,999",2,No,College Prep,Yes,No,16,19,18,14,14,850,450,400,2.39,1,12,3,Moderate,No reliable access,Military
CYC2021140,2021,2021-08-25,17,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,Yes,16,17,13,20,13,1100,560,540,2.76,10,0,4,Moderate,No reliable access,4-year college
CYC2021141,2021,2021-09-19,18,12th,White,Female,Ardrey Kell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,19,18,21,17,18,1170,550,620,1.08,3,12,5,Moderate,Limited access,4-year college
CYC2021142,2021,2021-10-04,14,9th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,Yes,17,19,13,17,19,700,340,360,2.64,10,14,3,Moderate,Limited access,Community college
CYC2021143,2021,2021-08-16,16,10th,Hispanic/Latino,Female,Rocky River High School,Yes,"$25,000-$39,999",5,No,College Prep,Yes,No,26,27,26,26,28,1080,560,520,2.02,9,4,9,Moderate,Limited access,4-year college
CYC2021144,2021,2021-09-28,15,10th,Hispanic/Latino,Male,Garinger High School,No,"$40,000-$59,999",7,No,Dual Track,No,No,13,15,15,15,14,920,460,460,2.83,7,7,3,None,Limited access,Trade school
CYC2021145,2021,2021-08-30,15,10th,Asian,Female,Ardrey Kell High School,Yes,"Under $25,000",3,No,Intensive Support,No,Yes,22,20,19,24,21,940,430,510,2.04,2,2,2,Moderate,Limited access,Military
CYC2021146,2021,2021-09-23,15,10th,Hispanic/Latino,Female,Providence High School,No,"$80,000-$99,999",5,Yes,College Prep,No,No,26,26,27,26,29,1210,660,550,1,9,15,1,Strong,No reliable access,Military
CYC2021147,2021,2021-08-23,17,12th,White,Female,Hopewell High School,Yes,"$60,000-$79,999",3,No,Dual Track,No,No,18,19,16,19,20,1260,580,680,1.18,6,9,2,Limited,Limited access,Community college
CYC2021148,2021,2021-10-04,14,9th,White,Male,Charlotte Catholic High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,16,13,12,17,18,990,530,460,2.83,7,12,2,None,Limited access,Community college
CYC2021149,2021,2021-10-13,18,12th,White,Female,Butler High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,N/A,21,23,21,20,23,920,480,440,1.4,10,12,3,None,Good access,Community college
CYC2021150,2021,2021-10-06,16,10th,Multiracial,Female,Rocky River High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,13,15,15,12,11,760,380,380,3.44,1,7,1,Limited,Good access,Work
CYC2021151,2021,2021-09-02,17,11th,Hispanic/Latino,Male,Mallard Creek High School,No,"Under $25,000",7,Yes,Career Readiness,No,No,12,9,8,13,12,690,320,370,2.29,9,14,8,Limited,Good access,4-year college
CYC2021152,2021,2021-10-12,16,10th,White,Female,Julius Chambers High School,Yes,"$25,000-$39,999",6,No,Intensive Support,No,No,22,21,18,26,24,1050,490,560,2.24,9,10,5,Moderate,Good access,Community college
CYC2021153,2021,2021-10-21,16,11th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$40,000-$59,999",7,No,College Prep,No,Yes,28,30,30,28,30,1170,600,570,3.01,2,6,3,Strong,Good access,Military
CYC2021154,2021,2021-10-03,17,12th,Asian,Female,Julius Chambers High School,No,"Under $25,000",4,Yes,Dual Track,No,No,13,13,12,14,11,1040,500,540,1.57,3,12,5,Strong,Good access,Community college
CYC2021155,2021,2021-09-04,16,11th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,Yes,No,18,21,15,22,17,900,430,470,2.03,2,13,3,Moderate,Limited access,4-year college
CYC2021156,2021,2021-10-23,15,10th,White,Male,Garinger High School,Yes,"Under $25,000",5,Yes,Career Readiness,Yes,Yes,22,21,21,23,19,530,290,240,2.67,3,4,3,Strong,Limited access,Trade school
CYC2021157,2021,2021-08-24,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",5,No,Dual Track,No,No,21,22,21,24,20,1270,630,640,2.41,4,15,4,Moderate,Limited access,Work
CYC2021158,2021,2021-09-09,17,12th,White,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,16,17,16,19,14,1160,550,610,3.2,5,0,6,None,Good access,Community college
CYC2021159,2021,2021-10-02,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$60,000-$79,999",3,Yes,Intensive Support,Yes,N/A,11,13,12,13,11,790,410,380,2.75,1,0,6,Limited,Limited access,4-year college
CYC2021160,2021,2021-10-18,16,11th,Multiracial,Male,Julius Chambers High School,Yes,"Under $25,000",2,Yes,Intensive Support,Yes,Yes,16,19,14,19,13,510,260,250,3.83,2,7,1,None,Limited access,4-year college
CYC2021161,2021,2021-10-12,17,11th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Dual Track,Yes,Yes,21,21,21,25,18,880,420,460,2.64,6,5,4,Strong,Good access,Work
CYC2021162,2021,2021-09-22,18,12th,Black or African American,Female,Mallard Creek High School,Yes,"$40,000-$59,999",2,Yes,College Prep,No,No,21,23,21,23,21,860,440,420,1.01,4,7,1,None,Limited access,4-year college
CYC2021163,2021,2021-09-13,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",4,No,Dual Track,No,No,19,17,20,19,16,1270,630,640,1.61,6,8,6,Moderate,Good access,4-year college
CYC2021164,2021,2021-08-21,16,11th,Black or African American,Male,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,No,No,19,18,16,21,19,1000,510,490,3.78,9,9,4,Moderate,Limited access,Trade school
CYC2021165,2021,2021-09-14,16,10th,Hispanic/Latino,Female,East Mecklenburg High School,No,"Under $25,000",3,Yes,Intensive Support,No,No,18,16,16,20,19,970,480,490,3.58,9,5,1,Limited,Limited access,Community college
CYC2021166,2021,2021-09-16,16,11th,White,Male,Providence High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,N/A,16,18,13,16,13,1130,600,530,2.42,3,11,6,Limited,Good access,4-year college
CYC2021167,2021,2021-10-08,16,11th,White,Male,Vance High School,Yes,"$25,000-$39,999",7,Yes,College Prep,No,N/A,16,18,18,17,13,770,410,360,2.14,1,16,6,None,Good access,4-year college
CYC2021168,2021,2021-09-23,15,10th,White,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,23,23,22,23,26,1120,520,600,1.14,4,11,7,None,Limited access,Community college
CYC2021169,2021,2021-09-23,17,12th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,19,20,18,22,19,1230,620,610,2.45,9,8,8,Strong,Limited access,Military
CYC2021170,2021,2021-10-13,16,11th,Multiracial,Male,Charlotte Catholic High School,Yes,"$40,000-$59,999",4,Yes,College Prep,No,N/A,15,14,12,16,13,740,400,340,2.12,1,11,6,None,Limited access,4-year college
CYC2021171,2021,2021-09-02,17,11th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Intensive Support,No,Yes,24,22,23,22,25,690,340,350,2.07,8,15,10,Limited,Limited access,Work
CYC2021172,2021,2021-09-05,16,11th,Hispanic/Latino,Non-binary,Butler High School,No,"$40,000-$59,999",5,Yes,College Prep,No,No,24,24,25,28,23,850,420,430,3.02,2,8,6,Moderate,Limited access,Community college
CYC2021173,2021,2021-08-27,18,12th,Black or African American,Male,Ardrey Kell High School,No,"$60,000-$79,999",1,Yes,Career Readiness,No,No,18,17,18,21,17,1140,560,580,3.55,3,11,3,Limited,No reliable access,Undecided
CYC2021174,2021,2021-09-08,17,11th,Hispanic/Latino,Male,Garinger High School,No,"Under $25,000",5,No,College Prep,Yes,Yes,14,16,15,15,12,1200,550,650,2.93,9,11,3,Limited,Limited access,4-year college
CYC2021175,2021,2021-09-06,17,11th,Hispanic/Latino,Male,North Mecklenburg High School,No,"$80,000-$99,999",1,Yes,Intensive Support,No,No,18,19,20,16,20,1090,520,570,1.36,10,5,2,Limited,Limited access,Trade school
CYC2021176,2021,2021-08-31,17,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"Under $25,000",2,Yes,College Prep,No,No,18,17,17,22,21,1000,510,490,2.13,1,12,1,None,Good access,Trade school
CYC2021177,2021,2021-08-21,17,12th,Hispanic/Latino,Male,Garinger High School,No,"$25,000-$39,999",5,No,College Prep,No,Yes,14,14,15,16,12,1000,550,450,2.32,9,10,7,Moderate,No reliable access,Community college
CYC2021178,2021,2021-08-29,17,12th,Black or African American,Female,North Mecklenburg High School,No,"$25,000-$39,999",2,Yes,Career Readiness,No,No,23,23,21,26,23,1100,510,590,2.43,3,10,3,Limited,Good access,4-year college
CYC2021179,2021,2021-08-18,17,12th,Black or African American,Female,Ardrey Kell High School,No,"$60,000-$79,999",3,Yes,College Prep,Yes,Yes,17,17,14,15,18,760,350,410,3.41,5,6,3,Limited,Limited access,Community college
CYC2021180,2021,2021-10-06,17,12th,Black or African American,Male,Olympic High School,Yes,"$25,000-$39,999",3,Yes,College Prep,No,No,15,18,17,16,16,940,440,500,2.55,2,8,6,Strong,Good access,4-year college
CYC2021181,2021,2021-10-16,15,10th,Multiracial,Male,Vance High School,Yes,"$25,000-$39,999",3,No,College Prep,No,Yes,24,27,24,23,24,860,440,420,2.45,8,3,6,None,Good access,Community college
CYC2021182,2021,2021-10-18,15,9th,Multiracial,Female,Harding University High School,No,"$80,000-$99,999",2,Yes,College Prep,No,No,20,18,20,19,21,1000,550,450,2.59,5,15,1,Moderate,Good access,Trade school
CYC2021183,2021,2021-09-15,15,9th,White,Female,South Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,Intensive Support,No,No,17,15,14,15,15,1090,490,600,3.45,4,2,2,Strong,Good access,Community college
CYC2021184,2021,2021-09-07,18,12th,Hispanic/Latino,Female,Julius Chambers High School,Yes,"Under $25,000",6,Yes,Career Readiness,Yes,No,16,17,13,16,13,910,490,420,1,5,0,7,Limited,Limited access,Undecided
CYC2021185,2021,2021-10-03,16,11th,White,Female,North Mecklenburg High School,Yes,"Under $25,000",1,Yes,Career Readiness,No,No,16,13,14,20,18,920,450,470,3.43,7,9,9,Limited,Limited access,4-year college
CYC2021186,2021,2021-09-30,17,12th,Asian,Female,Julius Chambers High School,No,"$60,000-$79,999",2,Yes,College Prep,No,No,18,15,18,20,18,870,420,450,2.32,4,13,3,Moderate,Limited access,4-year college
CYC2021187,2021,2021-09-07,16,10th,Hispanic/Latino,Male,Providence High School,Yes,"$25,000-$39,999",3,Yes,Dual Track,No,No,17,16,13,16,18,1040,550,490,2.17,9,9,4,Limited,Limited access,4-year college
CYC2021188,2021,2021-10-02,16,11th,Black or African American,Male,Butler High School,No,"Under $25,000",4,Yes,College Prep,No,No,19,21,21,17,16,1040,530,510,1.21,8,14,4,None,No reliable access,4-year college
CYC2021189,2021,2021-10-08,15,10th,Native American,Male,Olympic High School,No,"Under $25,000",3,No,Career Readiness,No,No,16,18,16,16,14,860,400,460,2.93,10,20,2,Moderate,Limited access,Military
CYC2021190,2021,2021-10-08,17,12th,Hispanic/Latino,Male,Rocky River High School,Yes,"$60,000-$79,999",6,Yes,Intensive Support,No,No,18,21,17,20,20,830,440,390,1.59,4,9,8,Limited,Good access,Trade school
CYC2021191,2021,2021-10-03,15,9th,White,Male,Garinger High School,No,"Under $25,000",5,Yes,Intensive Support,Yes,No,21,20,23,22,21,1010,510,500,3.15,7,15,2,Moderate,No reliable access,Trade school
CYC2021192,2021,2021-10-16,15,10th,Black or African American,Female,Vance High School,Yes,"$60,000-$79,999",2,Yes,Career Readiness,No,No,27,29,26,26,25,1110,560,550,1.24,10,16,3,Limited,No reliable access,4-year college
CYC2021193,2021,2021-08-25,16,10th,Black or African American,Male,Garinger High School,Yes,"Under $25,000",3,Yes,College Prep,Yes,No,13,13,10,17,13,1280,680,600,2,4,8,4,None,Good access,4-year college
CYC2021194,2021,2021-09-15,17,12th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",2,No,College Prep,No,Yes,20,23,18,24,21,960,500,460,3.3,9,15,4,None,Good access,4-year college
CYC2021195,2021,2021-08-23,14,9th,Black or African American,Male,Vance High School,No,"$25,000-$39,999",5,No,Dual Track,No,No,20,17,17,22,18,970,440,530,2.51,8,10,4,Limited,Limited access,4-year college
CYC2021196,2021,2021-09-11,16,10th,Hispanic/Latino,Female,West Charlotte High School,Yes,"Under $25,000",5,No,Career Readiness,No,No,18,18,14,17,19,1280,660,620,2.15,2,0,6,Strong,Limited access,Community college
CYC2021197,2021,2021-09-28,18,12th,Asian,Female,West Charlotte High School,No,"$40,000-$59,999",3,Yes,College Prep,No,No,24,22,24,25,25,940,490,450,2.17,9,5,3,Moderate,Limited access,Community college
CYC2021198,2021,2021-09-18,16,10th,Black or African American,Female,Julius Chambers High School,Yes,"Under $25,000",2,No,College Prep,No,No,16,13,13,15,18,1090,540,550,2.07,9,10,4,None,Limited access,Military
CYC2021199,2021,2021-09-21,16,10th,Black or African American,Male,Garinger High School,Yes,"Under $25,000",1,Yes,Career Readiness,No,No,24,21,20,26,26,940,440,500,3.04,5,13,1,None,Good access,4-year college
CYC2021200,2021,2021-09-12,17,12th,Black or African American,Female,East Mecklenburg High School,No,"$100,000+",3,Yes,Dual Track,No,No,22,23,21,22,25,1240,640,600,2.79,7,3,3,None,Limited access,Work
CYC2021201,2021,2021-10-21,16,11th,Black or African American,Female,West Charlotte High School,Yes,"Under $25,000",5,Yes,Dual Track,No,N/A,27,26,23,27,24,1120,560,560,3.04,8,5,9,Moderate,No reliable access,Community college
