participant_id,cohort_year,survey_date,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan,act_composite_post,act_english_post,act_math_post,act_reading_post,act_science_post,sat_total_post,sat_math_post,sat_verbal_post,gpa_post,college_readiness_self_rating_post,study_hours_per_week_post,career_confidence_rating_post,post_secondary_enrollment,scholarship_received,scholarship_amount,program_satisfaction,would_recommend,act_improvement,sat_improvement,gpa_improvement,readiness_improvement,career_confidence_improvement
CYC2019201,2019,2020-08-14,14,9th,White,Female,South Mecklenburg High School,No,"Under $25,000",1,Yes,Career Readiness,Yes,No,23,22,23,25,20,1010,460,550,3.02,8,21,8,Limited,Limited access,Work,23,23,25,23,24,1170,590,580,3.2134823263683003,8,25.045402530295597,10,Enrolled 4-year,No,NA,5,Definitely,0,160,0.19348232636830032,0,2
CYC2019202,2019,2020-09-29,18,12th,White,Male,Independence High School,Yes,"Under $25,000",2,Yes,College Prep,No,No,19,17,21,18,17,1000,510,490,2.04,2,2,5,None,Good access,4-year college,19,17,21,20,20,1110,520,590,2.155711659948964,4,5.238736446531686,8,Enrolled 2-year,No,NA,4,Probably,0,110,0.11571165994896404,2,3
CYC2019203,2019,2020-08-27,16,11th,Black or African American,Female,Mallard Creek High School,Yes,"$60,000-$79,999",6,Yes,College Prep,No,No,20,23,20,21,23,1160,530,630,3.42,3,6,4,Strong,Limited access,Work,22,23,22,25,21,1230,580,650,4,5,11.662724199714585,7,Enrolled 2-year,Yes,9700,4,Definitely,2,70,0.5800000000000001,2,3
CYC2019204,2019,2020-11-12,17,12th,Hispanic/Latino,Male,Independence High School,Yes,"$100,000+",1,Yes,College Prep,No,Yes,17,15,19,20,14,1050,490,560,1.22,1,10,4,Limited,Good access,Trade school,23,23,23,26,21,1160,630,530,1.7275913215144203,1,14.410844207361016,4,Enrolled 4-year,No,NA,4,Maybe,6,110,0.5075913215144203,0,0
CYC2019208,2019,2020-08-05,16,11th,White,Female,Ardrey Kell High School,Yes,"$25,000-$39,999",4,Yes,Dual Track,Yes,N/A,24,24,20,26,23,680,340,340,2.35,5,1,4,None,Good access,Community college,26,27,23,29,28,820,370,450,3.0224529353003864,6,3.3743172053549375,5,Enrolled 4-year,No,NA,4,Probably,2,140,0.6724529353003863,1,1
CYC2019209,2019,2020-07-03,16,11th,White,Male,Hopewell High School,Yes,"$60,000-$79,999",2,No,College Prep,Yes,Yes,24,26,26,23,21,950,440,510,1.73,9,13,2,Moderate,Limited access,Trade school,25,27,24,27,26,980,450,530,2.013495418934307,10,15.85263380852398,4,Enrolled 2-year,No,NA,4,Definitely,1,30,0.2834954189343071,1,2
CYC2019210,2019,2020-10-30,16,11th,Black or African American,Female,Butler High School,Yes,"$60,000-$79,999",5,Yes,Intensive Support,Yes,No,19,18,19,19,17,1090,550,540,2.03,3,3,5,Limited,Good access,Trade school,23,25,21,22,21,1210,550,660,2.1505714647124208,7,5.589097147822821,9,Working,No,NA,3,Definitely,4,120,0.12057146471242097,4,4
CYC2019211,2019,2020-09-15,16,11th,Hispanic/Latino,Male,Vance High School,Yes,"$25,000-$39,999",3,No,Career Readiness,No,No,12,13,8,12,12,890,480,410,3.61,5,2,4,Moderate,Good access,Community college,16,17,14,16,17,920,450,470,3.70594491092391,8,2.310027672710141,7,Enrolled 2-year,No,NA,4,Definitely,4,30,0.09594491092391033,3,3
CYC2019212,2019,2020-10-16,17,12th,Black or African American,Female,Myers Park High School,No,"$40,000-$59,999",7,Yes,College Prep,No,No,19,22,19,20,19,1060,530,530,4,9,8,3,Limited,Limited access,Military,23,22,20,25,21,1170,570,600,4,8,13.087350022373833,3,Enrolled 4-year,No,NA,4,Definitely,4,110,0,-1,0
CYC2019213,2019,2020-10-21,18,12th,White,Male,North Mecklenburg High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,17,19,13,20,15,1120,560,560,1.55,1,2,4,Limited,No reliable access,4-year college,17,18,15,19,15,1220,620,600,1.9959881158056765,4,3.907773040808949,8,Enrolled 2-year,Yes,12600,3,Definitely,0,100,0.44598811580567643,3,4
CYC2019214,2019,2020-09-14,17,12th,Black or African American,Female,Ardrey Kell High School,No,"$40,000-$59,999",4,Yes,Career Readiness,No,Yes,16,16,18,18,13,960,450,510,2.68,10,9,7,Strong,Limited access,4-year college,17,16,18,20,16,1040,540,500,3.2148862877016793,10,12.358459352853608,9,Military,No,NA,1,Maybe,1,80,0.5348862877016791,0,2
CYC2019215,2019,2020-10-03,16,11th,White,Male,Julius Chambers High School,Yes,"$80,000-$99,999",4,Yes,Career Readiness,No,N/A,19,17,19,20,18,890,440,450,1.97,5,5,5,Moderate,Limited access,Work,22,24,22,23,22,910,450,460,2.472868529470112,8,9.606953467564022,7,Gap year,No,NA,4,Definitely,3,20,0.5028685294701118,3,2
CYC2019216,2019,2020-08-22,17,11th,Native American,Female,Garinger High School,Yes,"$100,000+",1,Yes,College Prep,No,Yes,18,18,15,20,21,850,430,420,2.47,1,5,4,None,Limited access,Work,18,17,15,18,17,920,420,500,2.671914920717395,3,6.847977731246675,8,Enrolled 2-year,No,NA,5,Definitely,0,70,0.2019149207173947,2,4
